,log2fold,pval_adj
GNA13,1.0500808954238892,1.0
EIF4A3,1.4457732439041138,1.0
CYLD,0.8722454905509949,1.0
RNASET2,0.9940358400344849,1.0
EDEM1,2.024092674255371,1.0
GNL1,2.024092674255371,1.0
DMAP1,2.024092674255371,1.0
MTREX,2.024092674255371,1.0
ARL4A,2.024092674255371,1.0
ERGIC1,2.024092674255371,1.0
MED16,2.024092674255371,1.0
PSMB8-AS1,1.2240447998046875,1.0
PNKP,1.5726401805877686,1.0
CLTB,1.2240447998046875,1.0
N4BP2L2,0.6854265332221985,1.0
RALY,0.7689358592033386,1.0
PPP3CB,1.5726401805877686,1.0
RFTN1,1.2240447998046875,1.0
EWSR1,0.6099916100502014,1.0
SEM1,0.7847634553909302,1.0
TSR3,1.9374843835830688,1.0
CD47,0.9948685765266418,1.0
USP48,1.3866350650787354,1.0
FTX,1.3866350650787354,1.0
PTP4A3,3.498574733734131,1.0
SPTLC1,1.3879742622375488,1.0
OCIAD2,0.9694514274597168,1.0
C19orf53,0.6905997395515442,1.0
DLGAP1,3.498574733734131,1.0
SMIM19,3.498574733734131,1.0
TRBV27,1.9370242357254028,1.0
AKAP7,3.6370112895965576,1.0
KLRD1,1.8782413005828857,1.0
NAAA,3.498574733734131,1.0
CASC11,3.498574733734131,1.0
FIBP,3.28281831741333,1.0
HABP4,3.28281831741333,1.0
MOSPD2,3.28281831741333,1.0
PTCH1,3.28281831741333,1.0
GSTP1,0.7154101133346558,1.0
OXR1,3.28281831741333,1.0
SPTY2D1,1.2221786975860596,1.0
HCFC2,3.28281831741333,1.0
KMT5C,3.28281831741333,1.0
STX18,3.28281831741333,1.0
B3GLCT,3.28281831741333,1.0
BAG1,1.2881697416305542,1.0
CCDC144A,3.28281831741333,1.0
GOLGA2,3.28281831741333,1.0
EBPL,3.28281831741333,1.0
BACH2,1.1009947061538696,1.0
CPQ,3.28281831741333,1.0
CCDC102B,3.28281831741333,1.0
MMAA,3.28281831741333,1.0
NAF1,3.28281831741333,1.0
NUFIP2,0.9606952667236328,1.0
EXOSC8,0.8502487540245056,1.0
VPS41,1.7588868141174316,1.0
PPP2R2D,1.7588868141174316,1.0
ARHGAP26,0.7683958411216736,1.0
KDM5A,1.0425043106079102,1.0
TLK2,1.7588868141174316,1.0
DGCR6L,1.7588868141174316,1.0
MEPCE,1.7588868141174316,1.0
CTSS,1.7588868141174316,1.0
DCUN1D1,1.7588868141174316,1.0
KARS,1.7588868141174316,1.0
FNBP1,0.6422194242477417,1.0
TMEM167A,1.083189845085144,1.0
SRSF8,1.430670976638794,1.0
ATP2B1,1.1369370222091675,1.0
SUCO,1.430670976638794,1.0
ARRDC3-AS1,1.430670976638794,1.0
MAPKAPK2,1.2044485807418823,1.0
CYC1,1.430670976638794,1.0
LONP2,1.2311115264892578,1.0
PWWP2A,1.430670976638794,1.0
CCDC88C,1.0136739015579224,1.0
EML4,0.6949111223220825,1.0
MSC-AS1,1.1138923168182373,1.0
SFT2D1,1.1138923168182373,1.0
SMYD3,0.8070013523101807,1.0
ISY1,1.1348474025726318,1.0
DPM3,2.6102116107940674,1.0
PPP1CB,0.9413400292396545,1.0
EAF2,1.9363682270050049,1.0
ATE1,1.234652042388916,1.0
GLRX3,1.9363682270050049,1.0
SETD5,1.234652042388916,1.0
E2F3,1.234652042388916,1.0
EIF2S3,0.9918687343597412,1.0
RANBP6,2.6102116107940674,1.0
UBE2Z,1.0890166759490967,1.0
TTC39C,0.8398060202598572,1.0
PTBP1,0.6468468308448792,1.0
COA6,1.8810325860977173,1.0
PSTPIP1,0.684572696685791,1.0
GZMH,1.11391282081604,1.0
SLC25A5,0.771905779838562,1.0
NCOA1,1.5325978994369507,1.0
PITPNB,1.5325978994369507,1.0
CD3D,0.4319230616092682,1.0
DYNLL1,1.092450499534607,1.0
MICU2,1.2773486375808716,1.0
LSM1,1.2881697416305542,1.0
C1D,1.2773486375808716,1.0
IKBIP,1.773607850074768,1.0
PRKAR1B,1.773607850074768,1.0
GLG1,1.773607850074768,1.0
DYM,1.2773486375808716,1.0
SNX17,1.2773486375808716,1.0
RPS15A,-0.03403697535395622,1.0
NT5DC1,1.2773486375808716,1.0
PLSCR3,1.2773486375808716,1.0
KIF2A,0.5885359048843384,1.0
AL157402.2,1.773607850074768,1.0
ARHGEF9,1.2773486375808716,1.0
DUSP6,1.773607850074768,1.0
SH3KBP1,0.8860539197921753,1.0
SYNE1,0.9481617212295532,1.0
SPON2,1.7312219142913818,1.0
SACM1L,1.194100022315979,1.0
CRY1,0.6902766227722168,1.0
LINC00649,0.8754103183746338,1.0
SUMO1,1.0393506288528442,1.0
HSP90AA1,0.718396782875061,1.0
TMEM131,1.3360692262649536,1.0
SYTL3,0.4998623728752136,1.0
ATP5PD,0.939667820930481,1.0
ATXN1,1.12912118434906,1.0
STN1,0.7037267088890076,1.0
KDM6A,0.9788642525672913,1.0
GPBP1,0.8110638856887817,1.0
PPHLN1,1.039852261543274,1.0
ACAP1,0.5885359048843384,1.0
NFATC2IP,1.5950102806091309,1.0
NUP133,1.5950102806091309,1.0
C12orf75,1.5950102806091309,1.0
EP300,1.5950102806091309,1.0
POLD2,1.5950102806091309,1.0
ARL8A,1.5950102806091309,1.0
ZNF644,0.8309212327003479,1.0
PFDN6,1.5950102806091309,1.0
RYK,1.5950102806091309,1.0
ANAPC4,1.5950102806091309,1.0
KDELR2,1.5950102806091309,1.0
HNRNPR,0.7130361795425415,1.0
AKAP9,0.6033992171287537,1.0
SART1,1.5950102806091309,1.0
TRAC,0.8628376126289368,1.0
PLXND1,1.5950102806091309,1.0
MAPK13,1.5950102806091309,1.0
RPS6KB2,1.5950102806091309,1.0
CBLL1,1.5950102806091309,1.0
KBTBD2,1.5950102806091309,1.0
TOMM5,0.7145411968231201,1.0
EPRS,1.5950102806091309,1.0
INTS11,1.5950102806091309,1.0
GALNT10,1.5950102806091309,1.0
TRAPPC6A,1.568461537361145,1.0
MRPS5,1.1717830896377563,1.0
AC136475.3,2.586085796356201,1.0
DNAJB2,1.5545170307159424,1.0
CCDC18,1.568461537361145,1.0
ARL6IP5,0.6248274445533752,1.0
TRIB2,1.568461537361145,1.0
TRAPPC10,0.8753898739814758,1.0
FOXN3,0.6726034283638,1.0
ATP6V1E1,2.484618902206421,1.0
RSPRY1,2.6230554580688477,1.0
LTA,2.484618902206421,1.0
USP11,2.484618902206421,1.0
CUL5,1.1348474025726318,1.0
REPS1,1.1348474025726318,1.0
TSPYL1,2.484618902206421,1.0
HIPK3,1.0407776832580566,1.0
C3AR1,2.484618902206421,1.0
MSMO1,2.484618902206421,1.0
ZNF302,2.484618902206421,1.0
TES,1.4375903606414795,1.0
TNKS2,1.0585318803787231,1.0
CCNK,1.1348474025726318,1.0
CHMP2A,1.1348474025726318,1.0
RPS6KC1,2.268862724304199,1.0
HIST1H2BC,2.268862724304199,1.0
QTRT2,2.268862724304199,1.0
IFIH1,2.268862724304199,1.0
POU2F1,2.268862724304199,1.0
C18orf21,2.268862724304199,1.0
TTC7A,2.268862724304199,1.0
IFT27,2.268862724304199,1.0
WDR6,2.268862724304199,1.0
POLL,2.268862724304199,1.0
AGTPBP1,2.268862724304199,1.0
INTS6-AS1,2.268862724304199,1.0
ZNF836,2.268862724304199,1.0
PI4KA,2.268862724304199,1.0
SLC35E1,2.268862724304199,1.0
TADA2A,2.268862724304199,1.0
TTC37,2.268862724304199,1.0
ADRB2,1.1011128425598145,1.0
GLCCI1,0.7151947617530823,1.0
LAX1,0.6787247657775879,1.0
CEP128,2.268862724304199,1.0
SPAG6,2.268862724304199,1.0
LACTB,2.268862724304199,1.0
HDGF,2.268862724304199,1.0
SAP18,0.6108230948448181,1.0
THAP4,2.268862724304199,1.0
CNIH1,2.268862724304199,1.0
PHKG2,2.268862724304199,1.0
TRIM44,2.268862724304199,1.0
PAG1,0.887768030166626,1.0
SGMS1,0.9128521084785461,1.0
TLE5,0.6226005554199219,1.0
WASHC2C,1.2589927911758423,1.0
STX2,1.3898639678955078,1.0
ANKRD13D,1.194100022315979,1.0
SEC22C,1.3898639678955078,1.0
SLC16A7,1.2958847284317017,1.0
HIST1H3A,1.2589927911758423,1.0
ACBD6,1.3898639678955078,1.0
MICAL1,1.3898639678955078,1.0
PRIM2,1.2589927911758423,1.0
PLD1,2.244727849960327,1.0
TGFBR2,0.7134276032447815,1.0
RABGAP1,1.6003506183624268,1.0
BCLAF1,0.8475185632705688,1.0
DCAF8,0.8056097030639648,1.0
ZDHHC20,1.6003506183624268,1.0
CTSC,0.49977147579193115,1.0
IFI6,2.1062912940979004,1.0
NUTM2B-AS1,0.9406378269195557,1.0
OSTC,0.6540572643280029,1.0
ZNF609,0.8754103183746338,1.0
PUM2,0.9406378269195557,1.0
MAP3K8,1.6003506183624268,1.0
BICRAL,0.797211766242981,1.0
TMIGD2,0.563587486743927,1.0
SLC9A8,1.6003506183624268,1.0
C6orf99,1.6003506183624268,1.0
HNRNPL,0.6104563474655151,1.0
RBL2,0.5344353914260864,1.0
PRPF38B,0.6118279695510864,1.0
SNX29,27.048315048217773,1.0
EXT2,27.048315048217773,1.0
FAM24B,27.048315048217773,1.0
SLC35F2,27.048315048217773,1.0
AC124014.1,27.048315048217773,1.0
TBC1D32,27.048315048217773,1.0
PSMC1,1.8905351161956787,1.0
INPP5K,27.048315048217773,1.0
ARF4-AS1,27.048315048217773,1.0
S1PR5,27.048315048217773,1.0
DUSP22,27.048315048217773,1.0
ING2,27.324024200439453,1.0
AREL1,27.048315048217773,1.0
ZNF254,27.048315048217773,1.0
EIF4EBP1,27.048315048217773,1.0
APLF,27.048315048217773,1.0
AP001269.4,27.048315048217773,1.0
BBS2,27.048315048217773,1.0
TTLL1,27.324024200439453,1.0
KRBOX4,27.048315048217773,1.0
TECPR1,27.048315048217773,1.0
TECR,0.7823318243026733,1.0
CDKL1,27.048315048217773,1.0
LINC00921,27.048315048217773,1.0
C6orf136,1.8905351161956787,1.0
SMC3,0.7569151520729065,1.0
PIGN,27.048315048217773,1.0
MAST4,27.048315048217773,1.0
SLC35D1,1.8905351161956787,1.0
BTAF1,1.8905351161956787,1.0
SNIP1,27.324024200439453,1.0
MIR3936HG,27.048315048217773,1.0
SYCP2,27.048315048217773,1.0
PTPRJ,0.7779899835586548,1.0
BBS4,27.324024200439453,1.0
METTL18,27.048315048217773,1.0
AL731577.2,27.048315048217773,1.0
HS3ST3B1,27.048315048217773,1.0
KIAA0895L,27.048315048217773,1.0
MRS2,1.8905351161956787,1.0
R3HDM4,0.7707480192184448,1.0
LINC01578,0.4894220530986786,1.0
SNRPD2,0.4011276662349701,1.0
RNF38,0.7707480192184448,1.0
HSPA1B,0.5729596614837646,1.0
FKBP11,0.5556168556213379,1.0
C1QBP,0.7163742184638977,1.0
UBXN4,0.5728074312210083,1.0
MED13,1.2083789110183716,1.0
ADA,0.9948685765266418,1.0
DDX6,0.6108230948448181,1.0
CSDE1,0.5821342468261719,1.0
DLD,1.4375903606414795,1.0
PLEKHA5,1.0699982643127441,1.0
LINC02694,1.5545170307159424,1.0
BAZ1A,0.7084869742393494,1.0
ISCA1,1.0699982643127441,1.0
ZNF92,1.4375903606414795,1.0
SRP54,0.909626841545105,1.0
MVB12B,1.4324686527252197,1.0
FKBP4,1.4375903606414795,1.0
CERT1,1.0699982643127441,1.0
F2R,1.0890166759490967,1.0
MYO1F,1.0699982643127441,1.0
TMEM147,1.4375903606414795,1.0
NR1D1,1.4375903606414795,1.0
IFI35,1.4375903606414795,1.0
VPS28,0.5703848600387573,1.0
PDXDC1,0.7290647029876709,1.0
IKZF2,0.5215576887130737,1.0
ERG28,1.0407776832580566,1.0
DLG1,1.0407776832580566,1.0
CAPZA2,1.0407776832580566,1.0
SAMD9,1.1292011737823486,1.0
ATRAID,1.0407776832580566,1.0
FYB1,0.504682183265686,1.0
VHL,1.0407776832580566,1.0
ZNRD1,0.5704206824302673,1.0
PHF5A,1.0407776832580566,1.0
IL18R1,0.4227274954319,1.0
NSD1,0.9872318506240845,1.0
RELL1,1.0407776832580566,1.0
CTSB,1.0407776832580566,1.0
POLE4,1.0190486907958984,1.0
KLHL24,1.0407776832580566,1.0
AP2S1,1.0407776832580566,1.0
MYLIP,0.8154131770133972,1.0
ELK3,0.9647957682609558,1.0
SRSF11,0.5157632827758789,1.0
TPM4,0.5138358473777771,1.0
TXNRD1,2.077812910079956,1.0
MMP24OS,0.7061401009559631,1.0
FAM136A,2.2026901245117188,1.0
C21orf91,0.5327038764953613,1.0
ANXA1,0.722332775592804,1.0
CHMP4A,0.8607116341590881,1.0
KMT2A,0.5672544836997986,1.0
ZBTB10,0.9391278028488159,1.0
NEDD9,0.7366359233856201,1.0
RAB1B,1.0562725067138672,1.0
LPIN1,0.6653413772583008,1.0
PPP1R7,1.2589927911758423,1.0
PIK3R5,1.2589927911758423,1.0
DNM2,1.2589927911758423,1.0
GCH1,1.2589927911758423,1.0
FP671120.4,0.8144432902336121,1.0
IER5L,1.2589927911758423,1.0
TSR2,1.2589927911758423,1.0
KAT7,1.2589927911758423,1.0
LPP,0.6488914489746094,1.0
EML2,1.2589927911758423,1.0
IQCB1,1.2589927911758423,1.0
MED27,1.2589927911758423,1.0
RNF157,1.2589927911758423,1.0
FBXW4,1.2589927911758423,1.0
SLC37A1,1.2589927911758423,1.0
FASTK,1.2589927911758423,1.0
ACTR2,0.5239567756652832,1.0
ATR,0.9883462190628052,1.0
RASSF5,0.6978939175605774,1.0
GNAI2,0.5035969018936157,1.0
C1RL,1.2589927911758423,1.0
CARHSP1,1.2697083950042725,1.0
DLEU2,1.2455496788024902,1.0
C11orf54,1.8856561183929443,1.0
SMAP2,0.3882507383823395,1.0
DCP1A,1.8856561183929443,1.0
AC093010.2,0.9694514274597168,1.0
LTBP4,1.8856561183929443,1.0
GOLGA8A,1.8856561183929443,1.0
BID,1.8856561183929443,1.0
NR4A1,1.124092698097229,1.0
TRANK1,1.0774197578430176,1.0
RHOF,0.6945689916610718,1.0
SLC3A2,1.0190486907958984,1.0
TIMM17A,0.9166759848594666,1.0
CNIH4,1.0190486907958984,1.0
NDUFB3,0.8236156105995178,1.0
HSPA1A,0.7609920501708984,1.0
STX16,0.848175585269928,1.0
ATP5MC1,0.7061401009559631,1.0
B4GALT4,0.9166759848594666,1.0
CELF2,0.33352530002593994,1.0
VAV3,1.0521091222763062,1.0
LYRM2,1.0190486907958984,1.0
CLEC2D,0.9086974859237671,1.0
LINC00847,1.669899821281433,1.0
BBS9,1.669899821281433,1.0
PAXIP1-AS2,1.669899821281433,1.0
KIAA0100,1.669899821281433,1.0
LAS1L,1.669899821281433,1.0
SLC17A5,1.669899821281433,1.0
NLRC5,0.9872318506240845,1.0
ZNFX1,1.669899821281433,1.0
PDAP1,0.9412541389465332,1.0
DHX40,1.669899821281433,1.0
PELI1,1.669899821281433,1.0
R3HCC1L,1.669899821281433,1.0
RREB1,1.669899821281433,1.0
NFAT5,0.639741063117981,1.0
ASCC1,1.323182225227356,1.0
PAPOLA,0.5170719027519226,1.0
SRP14,0.4617694020271301,1.0
SCAMP3,1.669899821281433,1.0
NDRG3,1.669899821281433,1.0
RIC8A,1.669899821281433,1.0
STRIP1,1.669899821281433,1.0
RNF4,0.6495639085769653,1.0
ANKH,1.669899821281433,1.0
ABTB1,1.669899821281433,1.0
SMAD4,1.669899821281433,1.0
RETREG3,1.669899821281433,1.0
UBR3,1.669899821281433,1.0
HENMT1,1.669899821281433,1.0
MBD5,0.7577111721038818,1.0
ZCWPW2,1.669899821281433,1.0
PPP2R5C,0.43374893069267273,1.0
HDAC9,0.42983344197273254,1.0
SLC35B2,1.669899821281433,1.0
TRAPPC4,1.669899821281433,1.0
PIGP,1.669899821281433,1.0
KLHDC4,1.669899821281433,1.0
LRMP,1.669899821281433,1.0
GSK3B,0.9872318506240845,1.0
LPGAT1,1.669899821281433,1.0
TRBV20-1,3.9783689975738525,1.0
TGS1,1.0911108255386353,1.0
SELENOS,1.1177253723144531,1.0
MT-ND4L,0.41892266273498535,1.0
SNRNP200,1.0911108255386353,1.0
SNX5,0.7831282615661621,1.0
AC006369.1,0.697117030620575,1.0
VPS37B,0.7831282615661621,1.0
CCM2,1.0911108255386353,1.0
ZNF706,0.7831282615661621,1.0
LSM10,1.0911108255386353,1.0
USP22,1.6204502582550049,1.0
RRAS2,1.0911108255386353,1.0
ZHX2,1.017920732498169,1.0
RAC1,0.8868245482444763,1.0
DNAJB14,0.724272608757019,1.0
SPON1,3.28281831741333,1.0
PDIA3,0.34462210536003113,1.0
ANXA4,3.1114513874053955,1.0
MTERF1,3.1114513874053955,1.0
AL139317.5,3.1114513874053955,1.0
SLC25A46,3.1114513874053955,1.0
AC011476.3,3.28281831741333,1.0
TRPC1,3.1114513874053955,1.0
CORO2A,3.1114513874053955,1.0
GINS4,3.28281831741333,1.0
PRR7,3.1114513874053955,1.0
POLR2L,0.37024906277656555,1.0
LAPTM4B,2.8357415199279785,1.0
HBP1,0.6567046046257019,1.0
PHF8,2.8357415199279785,1.0
LINC00867,2.8357415199279785,1.0
ZNF7,2.8357415199279785,1.0
TOR2A,2.8357415199279785,1.0
S100B,2.8357415199279785,1.0
POLM,2.8357415199279785,1.0
PSMD8,0.5824117064476013,1.0
TOR1AIP2,2.8357415199279785,1.0
ANKFY1,2.8357415199279785,1.0
SBF1,2.8357415199279785,1.0
ANKRD39,2.8357415199279785,1.0
CPEB2,2.8357415199279785,1.0
POLR1D,0.5824117064476013,1.0
ANKRD40,2.8357415199279785,1.0
ABHD18,1.4046940803527832,1.0
SETD6,2.8357415199279785,1.0
RBBP6,0.9155948162078857,1.0
ST7,2.8357415199279785,1.0
RCC2,2.8357415199279785,1.0
PARL,2.8357415199279785,1.0
ASTN2,2.8357415199279785,1.0
GLCE,2.8357415199279785,1.0
ZBTB43,2.8357415199279785,1.0
ABHD11,2.8357415199279785,1.0
HCP5,0.9155948162078857,1.0
AL157756.1,2.8357415199279785,1.0
FAM210B,2.8357415199279785,1.0
GLOD4,2.8357415199279785,1.0
PRXL2C,2.8357415199279785,1.0
PLXDC1,2.8357415199279785,1.0
SLC7A5,0.48362722992897034,1.0
HINFP,2.8357415199279785,1.0
ZNF649,2.8357415199279785,1.0
ARHGEF6,0.7624303698539734,1.0
PDK1,2.8357415199279785,1.0
ARFGEF1,1.4046940803527832,1.0
APEX2,2.8357415199279785,1.0
CDK7,1.4046940803527832,1.0
MSI2,1.4046940803527832,1.0
CHD6,2.8357415199279785,1.0
AC025159.1,2.8357415199279785,1.0
RPS27L,0.6176372766494751,1.0
ZNF333,2.8357415199279785,1.0
SLC26A2,2.8357415199279785,1.0
CASC3,1.2408175468444824,1.0
