,0
226,AC013652.1
227,AC015795.1
228,AC015849.1
229,AC015871.1
230,AC015912.3
231,AC015923.1
232,AC015971.1
233,AC015982.2
234,AC016065.1
235,AC016074.2
236,AC016405.3
237,AC016590.1
238,AC016727.1
239,AC016747.1
240,AC016831.1
241,AC016831.5
242,AC016831.7
243,AC016876.1
244,AC017083.1
245,AC017083.2
246,AC017101.1
247,AC017104.1
248,AC018362.1
249,AC018521.5
250,AC018647.2
251,AC018754.1
252,AC018797.3
253,AC018816.1
254,AC018845.3
255,AC019163.1
256,AC019205.1
257,AC020659.1
258,AC020765.2
259,AC020911.2
260,AC020915.2
261,AC020916.1
262,AC021054.1
263,AC021151.1
264,AC021188.1
265,AC021683.5
266,AC021752.1
267,AC022075.1
268,AC022098.1
269,AC022098.4
270,AC022126.1
271,AC022182.1
272,AC022182.2
273,AC022210.2
274,AC022217.3
275,AC022364.1
276,AC022506.2
277,AC022706.1
278,AC022893.1
279,AC022916.1
280,AC023157.3
281,AC023424.3
282,AC023509.3
283,AC023632.2
284,AC023908.3
285,AC024028.1
286,AC024257.3
287,AC024909.1
288,AC025031.2
289,AC025031.3
290,AC025159.1
291,AC025164.1
292,AC025165.2
293,AC025171.1
294,AC025171.2
295,AC025171.3
296,AC025181.2
297,AC025259.3
298,AC025682.1
299,AC025946.1
300,AC026202.2
301,AC026341.1
302,AC026347.1
303,AC026470.2
304,AC026471.1
305,AC026979.2
306,AC027097.1
307,AC027097.2
308,AC027279.1
309,AC027290.1
310,AC027644.3
311,AC034102.3
312,AC034102.6
313,AC034236.2
314,AC034238.1
315,AC040970.1
316,AC044849.1
317,AC046134.2
318,AC048341.1
319,AC048382.5
320,AC051619.4
321,AC053513.1
322,AC053527.2
323,AC055839.2
324,AC055854.1
325,AC058791.1
326,AC060780.1
327,AC064807.1
328,AC067751.1
329,AC067852.5
330,AC067945.3
331,AC067945.4
332,AC068193.1
333,AC068282.1
334,AC068338.2
335,AC068587.4
336,AC068724.3
337,AC068888.1
338,AC069431.1
339,AC072022.2
340,AC072061.1
341,AC073111.4
342,AC073115.2
343,AC073167.1
344,AC073332.1
345,AC073342.1
346,AC073343.2
347,AC073389.1
348,AC073475.1
349,AC073517.1
350,AC073896.2
351,AC073934.1
352,AC074032.1
353,AC074044.1
354,AC074117.1
355,AC078785.1
356,AC078846.1
357,AC078881.1
358,AC078883.1
359,AC078923.1
360,AC078929.1
361,AC079305.1
362,AC079305.3
363,AC079447.1
364,AC079781.5
365,AC079793.1
366,AC079807.1
367,AC079921.1
368,AC079922.2
369,AC080112.4
370,AC083798.2
371,AC083862.3
372,AC083870.1
373,AC083880.1
374,AC083949.1
375,AC084018.2
376,AC084198.2
377,AC087164.1
378,AC087239.1
379,AC087276.2
380,AC087286.2
381,AC087286.4
382,AC087500.1
383,AC087623.2
384,AC087854.1
385,AC090061.1
386,AC090152.1
387,AC090517.5
388,AC090772.2
389,AC090825.1
390,AC090971.2
391,AC091180.2
392,AC091271.1
393,AC091729.3
394,AC091814.1
395,AC091978.1
396,AC092053.2
397,AC092053.3
398,AC092120.3
399,AC092164.1
400,AC092279.1
401,AC092329.4
402,AC092617.1
403,AC092650.1
404,AC092652.2
405,AC092683.1
406,AC092755.2
407,AC092803.1
408,AC092821.3
409,AC092902.4
410,AC092910.3
411,AC092944.1
412,AC093010.2
413,AC093019.2
414,AC093157.1
415,AC093249.6
416,AC093323.1
417,AC093423.2
418,AC093462.1
419,AC093484.3
420,AC093495.1
421,AC093510.1
422,AC093535.1
423,AC093567.1
424,AC093635.1
425,AC093827.4
426,AC093865.1
427,AC096564.1
428,AC096677.1
429,AC096734.2
430,AC097376.3
431,AC097382.3
432,AC097467.3
433,AC097534.2
434,AC098484.4
435,AC098829.1
436,AC099063.1
437,AC099063.4
438,AC099343.3
439,AC099489.1
440,AC099778.1
441,AC100778.3
442,AC100810.1
443,AC100812.1
444,AC103591.3
445,AC103724.3
446,AC104078.1
447,AC104078.2
448,AC104109.2
449,AC104123.1
450,AC104162.2
451,AC104170.1
452,AC104316.1
453,AC104365.1
454,AC104506.1
455,AC104590.1
456,AC104596.1
457,AC104695.2
458,AC104806.2
459,AC104850.2
460,AC104984.2
461,AC105020.6
462,AC105052.4
463,AC105402.3
464,AC105916.1
465,AC106791.1
466,AC106818.2
467,AC107081.2
468,AC107214.1
469,AC107223.1
470,AC108047.1
471,AC108134.3
472,AC108449.1
473,AC108519.1
474,AC109587.1
475,AC110769.2
476,AC111182.1
477,AC112907.3
478,AC113410.4
479,AC113414.1
480,AC114271.1
481,AC114316.1
482,AC114760.2
483,AC114956.3
484,AC115618.1
485,AC116366.1
486,AC116366.2
487,AC116407.2
488,AC116535.1
489,AC117382.2
490,AC118549.1
491,AC119396.1
492,AC119673.2
493,AC120193.1
494,AC122719.3
495,AC123512.1
496,AC123595.1
497,AC123912.1
498,AC124014.1
499,AC124016.1
500,AC124248.1
501,AC125494.1
502,AC125611.3
503,AC126696.1
504,AC126696.3
505,AC127070.1
506,AC127502.2
507,AC127521.1
508,AC127526.2
509,AC131237.1
510,AC131571.1
511,AC131971.1
512,AC132192.2
513,AC132938.3
514,AC135457.1
515,AC136475.1
516,AC136475.3
517,AC137810.1
518,AC138150.1
519,AC139099.2
520,AC139530.1
521,AC139720.1
522,AC139887.2
523,AC141424.1
524,AC144652.1
525,AC145124.1
526,AC145285.6
527,AC147067.1
528,AC147651.4
529,AC211476.2
530,AC215522.2
531,AC231533.1
532,AC231981.1
533,AC234582.1
534,AC239799.2
535,AC242426.2
536,AC242842.1
537,AC243829.1
538,AC243829.2
539,AC243829.4
540,AC243960.1
541,AC243965.1
542,AC244131.2
543,AC244197.2
544,AC244213.1
545,AC244502.1
546,AC245014.3
547,AC245060.5
548,AC245140.2
549,AC245297.3
550,AC245407.2
551,AC246785.3
552,AC253572.2
553,ACAA1
554,ACAA2
555,ACACA
556,ACACB
557,ACAD10
558,ACAD11
559,ACAD8
560,ACAD9
561,ACADM
562,ACADS
563,ACADSB
564,ACADVL
565,ACAP1
566,ACAP2
567,ACAP3
568,ACAT1
569,ACAT2
570,ACBD3
571,ACBD4
572,ACBD5
573,ACBD6
574,ACCS
575,ACD
576,ACER2
577,ACER3
578,ACIN1
579,ACLY
580,ACO1
581,ACO2
582,ACOT13
583,ACOT2
584,ACOT4
585,ACOT7
586,ACOT8
587,ACOT9
588,ACOX1
589,ACOX3
590,ACOXL
591,ACP1
592,ACP2
593,ACP5
594,ACP6
595,ACSF2
596,ACSF3
597,ACSL1
598,ACSL3
599,ACSL4
600,ACSL5
601,ACSL6
602,ACSM3
603,ACSS1
604,ACSS2
605,ACTA2
606,ACTB
607,ACTG1
608,ACTL6A
609,ACTN1
610,ACTN4
611,ACTR10
612,ACTR1A
613,ACTR1B
614,ACTR2
615,ACTR3
616,ACTR3B
617,ACTR3C
618,ACTR5
619,ACTR6
620,ACTR8
621,ACVR1
622,ACVR1B
623,ACVR1C
624,ACVR2A
625,ACY1
626,ACYP1
627,ACYP2
628,AD000090.1
629,ADA
630,ADA2
631,ADAL
632,ADAM10
633,ADAM12
634,ADAM15
635,ADAM17
636,ADAM19
637,ADAM22
638,ADAM23
639,ADAM8
640,ADAM9
641,ADAMTS17
642,ADAMTS6
643,ADAMTSL4-AS1
644,ADAP1
645,ADAR
646,ADARB1
647,ADAT1
648,ADAT2
649,ADAT3
650,ADCK1
651,ADCK2
652,ADCK5
653,ADCY3
654,ADCY7
655,ADCY9
656,ADD1
657,ADD3
658,ADGRE5
659,ADGRF3
660,ADGRG1
661,ADGRG5
662,ADGRL1
663,ADGRV1
664,ADH5
665,ADHFE1
666,ADI1
667,ADIPOR1
668,ADIPOR2
669,ADIRF-AS1
670,ADK
671,ADM
672,ADNP
673,ADNP-AS1
674,ADNP2
675,ADO
676,ADORA2A
677,ADPGK
678,ADPGK-AS1
679,ADPRHL2
680,ADPRM
681,ADRA2B
682,ADRB2
683,ADRM1
684,ADSL
685,ADSS
686,AEBP2
687,AEN
688,AF111167.1
689,AF117829.1
690,AF165147.1
691,AF213884.3
692,AF305872.2
693,AFAP1
694,AFDN
695,AFF1
696,AFF3
697,AFF4
698,AFG1L
699,AFG3L2
700,AFTPH
701,AGA
702,AGAP1
703,AGAP2
704,AGAP3
705,AGBL2
706,AGBL3
707,AGBL5
708,AGFG1
709,AGFG2
710,AGGF1
711,AGK
712,AGL
713,AGO1
714,AGO2
715,AGO3
716,AGO4
717,AGPAT1
718,AGPAT2
719,AGPAT3
720,AGPAT4
721,AGPAT5
722,AGPS
723,AGTPBP1
724,AGTRAP
725,AHCTF1
726,AHCY
727,AHCYL1
728,AHCYL2
729,AHDC1
730,AHI1
731,AHNAK
732,AHR
733,AHSA1
734,AIDA
735,AIF1
736,AIFM1
737,AIFM2
738,AIG1
739,AIM2
740,AIMP1
741,AIMP2
742,AIP
743,AJM1
744,AK1
745,AK2
746,AK3
747,AK6
748,AK9
749,AKAP1
750,AKAP10
751,AKAP11
752,AKAP13
753,AKAP17A
754,AKAP5
755,AKAP7
756,AKAP8
757,AKAP8L
758,AKAP9
759,AKIP1
760,AKIRIN1
761,AKIRIN2
762,AKNA
763,AKR1A1
764,AKR1B1
765,AKR7A2
766,AKT1
767,AKT1S1
768,AKT2
769,AKT3
770,AKTIP
771,AL021155.5
772,AL021396.1
773,AL021707.1
774,AL021918.5
775,AL022328.4
776,AL022345.4
777,AL024507.2
778,AL031283.1
779,AL031428.1
780,AL031602.2
781,AL031727.2
782,AL031728.1
783,AL031772.1
784,AL031963.3
785,AL034397.3
786,AL035427.1
787,AL035530.2
788,AL035587.2
789,AL035634.1
790,AL035661.2
791,AL035681.1
792,AL035701.1
793,AL049597.2
794,AL049780.2
795,AL049828.1
796,AL049869.3
797,AL050309.1
798,AL050341.2
799,AL078459.1
800,AL078600.1
801,AL078604.4
802,AL080250.1
803,AL080276.2
804,AL096677.1
805,AL096794.1
806,AL096865.1
807,AL096870.8
808,AL109761.1
809,AL109955.1
810,AL110114.1
811,AL117332.1
812,AL118516.1
813,AL118558.3
814,AL121574.1
815,AL121601.1
816,AL121603.2
817,AL121820.1
818,AL121839.2
819,AL121935.1
820,AL121944.1
821,AL121985.1
822,AL122035.1
823,AL132780.1
824,AL132996.1
825,AL133259.1
826,AL133268.3
827,AL133268.4
828,AL133330.1
829,AL133338.1
830,AL133415.1
831,AL133477.2
832,AL133480.1
833,AL133523.1
834,AL135791.1
835,AL135818.1
836,AL135905.2
837,AL135925.1
838,AL135999.1
839,AL136018.1
840,AL136038.3
841,AL136038.5
842,AL136040.1
843,AL136040.2
844,AL136320.1
845,AL136454.1
846,AL136456.1
847,AL136962.1
848,AL136987.1
849,AL137003.1
850,AL137009.1
851,AL137779.2
852,AL137856.1
853,AL138720.1
854,AL138724.1
855,AL138778.1
856,AL138895.1
857,AL138930.1
858,AL138963.4
859,AL138966.2
860,AL139011.1
861,AL139099.1
862,AL139106.1
863,AL139246.5
864,AL139260.1
865,AL139274.2
866,AL139317.5
867,AL139383.1
868,AL139393.3
869,AL139807.1
870,AL157392.3
871,AL157394.3
872,AL157402.2
873,AL157756.1
874,AL157911.1
875,AL157912.1
876,AL157938.2
877,AL158071.1
878,AL158071.3
879,AL158071.4
880,AL158152.1
881,AL158198.1
882,AL158207.2
883,AL158801.3
884,AL158832.1
885,AL160171.1
886,AL161421.1
887,AL162231.2
888,AL162253.2
889,AL162258.2
890,AL162377.1
891,AL163051.1
892,AL163973.2
893,AL353194.1
894,AL353708.1
895,AL353708.3
896,AL353719.1
897,AL353759.1
898,AL353807.5
899,AL354710.2
900,AL354733.3
901,AL354740.1
902,AL354920.1
903,AL355001.2
904,AL355075.3
905,AL355075.4
906,AL355304.1
907,AL355353.1
908,AL355490.2
909,AL355916.1
910,AL356020.1
911,AL356124.1
912,AL356234.2
913,AL356417.1
914,AL356417.3
915,AL356441.1
916,AL356488.2
917,AL356488.3
918,AL356512.1
919,AL356599.1
920,AL357054.4
921,AL358852.1
922,AL359220.1
923,AL359232.1
924,AL359513.1
925,AL359711.2
926,AL360091.3
927,AL360270.1
928,AL360270.3
929,AL365272.1
930,AL365295.1
931,AL365356.1
932,AL365361.1
933,AL390728.5
934,AL390728.6
935,AL390957.1
936,AL391069.2
937,AL391832.4
938,AL391839.1
939,AL391839.3
940,AL392023.2
941,AL392046.1
942,AL392086.3
943,AL392172.1
944,AL441992.1
945,AL442067.3
946,AL442663.3
947,AL445524.1
948,AL450322.2
949,AL450352.1
950,AL450992.1
951,AL450992.2
952,AL450992.3
953,AL450998.2
954,AL451085.1
955,AL451085.2
956,AL451165.2
957,AL499604.1
958,AL512625.3
959,AL512791.2
960,AL513303.1
961,AL513550.1
962,AL589990.1
963,AL590068.4
964,AL590550.1
965,AL590705.1
966,AL590764.1
967,AL591043.2
968,AL591368.1
969,AL591846.2
970,AL591895.1
971,AL592183.1
972,AL592295.4
973,AL592429.2
974,AL596214.1
975,AL596325.1
976,AL603756.1
977,AL603839.3
978,AL606489.1
979,AL606760.3
980,AL627171.1
981,AL627171.2
982,AL645465.1
983,AL645568.1
984,AL645728.1
985,AL645941.3
986,AL662844.4
987,AL683813.1
988,AL691403.1
989,AL691403.2
990,AL691432.2
991,AL731577.2
992,ALAD
993,ALAS1
994,ALB
995,ALCAM
996,ALDH16A1
997,ALDH18A1
998,ALDH3A2
999,ALDH4A1
1000,ALDH6A1
1001,ALDH9A1
1002,ALDOA
1003,ALDOC
1004,ALG1
1005,ALG10
1006,ALG10B
1007,ALG11
1008,ALG12
1009,ALG13
1010,ALG14
1011,ALG1L2
1012,ALG1L9P
1013,ALG2
1014,ALG3
1015,ALG5
1016,ALG6
1017,ALG8
1018,ALG9
1019,ALKBH1
1020,ALKBH2
1021,ALKBH3
1022,ALKBH4
1023,ALKBH5
1024,ALKBH6
1025,ALKBH7
1026,ALKBH8
1027,ALMS1
1028,ALOX12-AS1
1029,ALOX5AP
1030,ALPK1
1031,ALPK2
1032,ALS2
1033,ALYREF
1034,AMACR
1035,AMBRA1
1036,AMD1
1037,AMDHD2
1038,AMFR
1039,AMIGO2
1040,AMMECR1
1041,AMMECR1L
1042,AMN1
1043,AMPD2
1044,AMPD3
1045,AMZ2
1046,ANAPC1
1047,ANAPC10
1048,ANAPC11
1049,ANAPC13
1050,ANAPC15
1051,ANAPC16
1052,ANAPC2
1053,ANAPC4
1054,ANAPC5
1055,ANAPC7
1056,ANGEL1
1057,ANGEL2
1058,ANK3
1059,ANKAR
1060,ANKDD1A
1061,ANKEF1
1062,ANKFY1
1063,ANKH
1064,ANKHD1
1065,ANKIB1
1066,ANKLE2
1067,ANKMY1
1068,ANKMY2
1069,ANKRA2
1070,ANKRD10
1071,ANKRD11
1072,ANKRD12
1073,ANKRD13A
1074,ANKRD13C
1075,ANKRD13D
1076,ANKRD16
1077,ANKRD17
1078,ANKRD26
1079,ANKRD27
1080,ANKRD28
1081,ANKRD33B
1082,ANKRD34A
1083,ANKRD35
1084,ANKRD36
1085,ANKRD36B
1086,ANKRD36C
1087,ANKRD37
1088,ANKRD39
1089,ANKRD40
1090,ANKRD42
1091,ANKRD44
1092,ANKRD46
1093,ANKRD49
1094,ANKRD52
1095,ANKRD54
1096,ANKRD6
1097,ANKRD9
1098,ANKS1A
1099,ANKS3
1100,ANKUB1
1101,ANKZF1
1102,ANO10
1103,ANO6
1104,ANO8
1105,ANO9
1106,ANP32A
1107,ANP32B
1108,ANP32E
1109,ANTKMT
1110,ANTXR2
1111,ANXA1
1112,ANXA11
1113,ANXA2
1114,ANXA2R
1115,ANXA4
1116,ANXA5
1117,ANXA6
1118,ANXA7
1119,AOAH
1120,AOPEP
1121,AP000331.1
1122,AP000442.1
1123,AP000446.1
1124,AP000763.3
1125,AP000787.1
1126,AP000845.1
1127,AP000873.2
1128,AP000919.2
1129,AP000919.3
1130,AP000926.2
1131,AP001011.1
1132,AP001267.1
1133,AP001269.4
1134,AP001347.1
1135,AP001363.2
1136,AP001453.3
1137,AP001816.1
1138,AP002026.1
1139,AP002336.2
1140,AP002360.1
1141,AP002381.2
1142,AP002387.2
1143,AP002490.1
1144,AP002495.1
1145,AP002748.4
1146,AP002762.2
1147,AP002812.2
1148,AP003086.1
1149,AP003307.1
1150,AP003392.5
1151,AP003472.1
1152,AP003472.2
1153,AP003717.4
1154,AP003721.4
1155,AP004609.3
1156,AP005019.1
1157,AP005329.1
1158,AP005329.3
1159,AP005482.1
1160,AP006565.1
1161,AP006621.3
1162,AP1AR
1163,AP1B1
1164,AP1G1
1165,AP1G2
1166,AP1M1
1167,AP1S1
1168,AP1S2
1169,AP1S3
1170,AP2A1
1171,AP2A2
1172,AP2B1
1173,AP2M1
1174,AP2S1
1175,AP3B1
1176,AP3D1
1177,AP3M1
1178,AP3M2
1179,AP3S1
1180,AP3S2
1181,AP4B1
1182,AP4B1-AS1
1183,AP4E1
1184,AP4M1
1185,AP4S1
1186,AP5B1
1187,AP5M1
1188,AP5S1
1189,AP5Z1
1190,APAF1
1191,APBA1
1192,APBA2
1193,APBA3
1194,APBB1
1195,APBB1IP
1196,APBB3
1197,APC
1198,APEH
1199,APEX1
1200,APEX2
1201,APH1A
1202,APH1B
1203,API5
1204,APIP
1205,APLF
1206,APLP2
1207,APMAP
1208,APOA1
1209,APOA1-AS
1210,APOBEC3C
1211,APOBEC3D
1212,APOBEC3F
1213,APOBEC3G
1214,APOBEC3H
1215,APOBR
1216,APOL1
1217,APOL2
1218,APOL3
1219,APOL6
1220,APOLD1
1221,APOM
1222,APOO
1223,APOOL
1224,APP
1225,APPBP2
1226,APPL1
1227,APPL2
1228,APRT
1229,APTR
1230,APTX
1231,AQP3
1232,AQR
1233,ARAF
1234,ARAP1
1235,ARAP2
1236,ARC
1237,ARCN1
1238,AREG
1239,AREL1
1240,ARF1
1241,ARF3
1242,ARF4
1243,ARF4-AS1
1244,ARF5
1245,ARF6
1246,ARFGAP1
1247,ARFGAP2
1248,ARFGAP3
1249,ARFGEF1
1250,ARFGEF2
1251,ARFIP1
1252,ARFIP2
1253,ARFRP1
1254,ARG2
1255,ARGLU1
1256,ARHGAP1
1257,ARHGAP10
1258,ARHGAP11A
1259,ARHGAP12
1260,ARHGAP15
1261,ARHGAP17
1262,ARHGAP18
1263,ARHGAP19
1264,ARHGAP21
1265,ARHGAP25
1266,ARHGAP26
1267,ARHGAP27
1268,ARHGAP30
1269,ARHGAP31
1270,ARHGAP33
1271,ARHGAP35
1272,ARHGAP4
1273,ARHGAP45
1274,ARHGAP5
1275,ARHGAP9
1276,ARHGDIA
1277,ARHGDIB
1278,ARHGEF1
1279,ARHGEF12
1280,ARHGEF18
1281,ARHGEF19
1282,ARHGEF2
1283,ARHGEF3
1284,ARHGEF37
1285,ARHGEF39
1286,ARHGEF40
1287,ARHGEF6
1288,ARHGEF7
1289,ARHGEF9
1290,ARID1A
1291,ARID1B
1292,ARID2
1293,ARID3A
1294,ARID3B
1295,ARID4A
1296,ARID4B
1297,ARID5A
1298,ARID5B
1299,ARIH1
1300,ARIH2
1301,ARIH2OS
1302,ARL1
1303,ARL10
1304,ARL13B
1305,ARL14EP
1306,ARL15
1307,ARL16
1308,ARL17A
1309,ARL17B
1310,ARL2
1311,ARL2BP
1312,ARL3
1313,ARL4A
1314,ARL4C
1315,ARL4D
1316,ARL5A
1317,ARL5B
1318,ARL6
1319,ARL6IP1
1320,ARL6IP4
1321,ARL6IP5
1322,ARL6IP6
1323,ARL8A
1324,ARL8B
1325,ARMC1
1326,ARMC10
1327,ARMC2
1328,ARMC5
1329,ARMC6
1330,ARMC7
1331,ARMC8
1332,ARMCX2
1333,ARMCX3
1334,ARMCX4
1335,ARMCX5-GPRASP2
1336,ARMCX6
1337,ARMH1
1338,ARMH3
1339,ARMH4
1340,ARMT1
1341,ARNT
1342,ARNTL
1343,ARPC1A
1344,ARPC1B
1345,ARPC2
1346,ARPC3
1347,ARPC4
1348,ARPC5
1349,ARPC5L
1350,ARPP19
1351,ARRB1
1352,ARRB2
1353,ARRDC1
1354,ARRDC1-AS1
1355,ARRDC2
1356,ARRDC3
1357,ARRDC3-AS1
1358,ARSA
1359,ARSB
1360,ARSG
1361,ARSK
1362,ARV1
1363,ASAH1
1364,ASAP1
1365,ASB1
1366,ASB16-AS1
1367,ASB2
1368,ASB3
1369,ASB6
1370,ASB7
1371,ASB8
1372,ASCC1
1373,ASCC2
1374,ASCC3
1375,ASF1A
1376,ASF1B
1377,ASH1L
1378,ASH1L-AS1
1379,ASH2L
1380,ASIP
1381,ASL
1382,ASMTL
1383,ASNS
1384,ASNSD1
1385,ASPH
1386,ASPSCR1
1387,ASTE1
1388,ASTL
1389,ASTN2
1390,ASXL1
1391,ASXL2
1392,ATAD1
1393,ATAD2
1394,ATAD2B
1395,ATAD3A
1396,ATAD3B
1397,ATAD5
1398,ATAT1
1399,ATE1
1400,ATF1
1401,ATF2
1402,ATF3
1403,ATF4
1404,ATF5
1405,ATF6
1406,ATF6B
1407,ATF7
1408,ATF7IP
1409,ATF7IP2
1410,ATG10
1411,ATG101
1412,ATG12
1413,ATG13
1414,ATG14
1415,ATG16L1
1416,ATG16L2
1417,ATG2A
1418,ATG2B
1419,ATG3
1420,ATG4A
1421,ATG4B
1422,ATG4C
1423,ATG4D
1424,ATG5
1425,ATG7
1426,ATG9A
1427,ATIC
1428,ATL2
1429,ATL3
1430,ATM
1431,ATMIN
1432,ATN1
1433,ATOX1
1434,ATP10A
1435,ATP10D
1436,ATP11A
1437,ATP11B
1438,ATP11C
1439,ATP13A1
1440,ATP13A2
1441,ATP13A3
1442,ATP1A1
1443,ATP1A1-AS1
1444,ATP1A3
1445,ATP1B1
1446,ATP1B2
1447,ATP1B3
1448,ATP23
1449,ATP2A2
1450,ATP2A3
1451,ATP2B1
1452,ATP2B1-AS1
1453,ATP2B4
1454,ATP2C1
1455,ATP5F1A
1456,ATP5F1B
1457,ATP5F1C
1458,ATP5F1D
1459,ATP5F1E
1460,ATP5IF1
1461,ATP5MC1
1462,ATP5MC2
1463,ATP5MC3
1464,ATP5MD
1465,ATP5ME
1466,ATP5MF
1467,ATP5MG
1468,ATP5MPL
1469,ATP5PB
1470,ATP5PD
1471,ATP5PF
1472,ATP5PO
1473,ATP6AP1
1474,ATP6AP2
1475,ATP6V0A2
1476,ATP6V0B
1477,ATP6V0C
1478,ATP6V0D1
1479,ATP6V0E1
1480,ATP6V0E2
1481,ATP6V1A
1482,ATP6V1B2
1483,ATP6V1C1
1484,ATP6V1D
1485,ATP6V1E1
1486,ATP6V1E2
1487,ATP6V1F
1488,ATP6V1G1
1489,ATP6V1G2
1490,ATP6V1H
1491,ATP7A
1492,ATP8A1
1493,ATP8A2
1494,ATP8B2
1495,ATP8B4
1496,ATP9B
1497,ATPAF1
1498,ATPAF2
1499,ATPSCKMT
1500,ATR
1501,ATRAID
1502,ATRIP
1503,ATRN
1504,ATRX
1505,ATXN1
1506,ATXN10
1507,ATXN1L
1508,ATXN2
1509,ATXN2L
1510,ATXN3
1511,ATXN7
1512,ATXN7L1
1513,ATXN7L2
1514,ATXN7L3
1515,ATXN7L3B
1516,AUH
1517,AUP1
1518,AURKA
1519,AURKAIP1
1520,AUTS2
1521,AVEN
1522,AVL9
1523,AVPI1
1524,AXIN1
1525,AZI2
1526,AZIN1
1527,AZIN1-AS1
1528,AZIN2
1529,B2M
1530,B3GALNT2
1531,B3GALT2
1532,B3GALT4
1533,B3GALT6
1534,B3GAT3
1535,B3GLCT
1536,B3GNT2
1537,B3GNT5
1538,B3GNT8
1539,B3GNTL1
1540,B4GALNT3
1541,B4GALT1
1542,B4GALT3
1543,B4GALT4
1544,B4GALT4-AS1
1545,B4GALT5
1546,B4GALT7
1547,B4GAT1
1548,B9D2
1549,BABAM1
1550,BABAM2
1551,BACH1
1552,BACH2
1553,BAD
1554,BAG1
1555,BAG2
