standard_gene_names,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig,-log10_FDR
SPSB3,10504,C16ORF31,ENSG00000162032,0.0013366228590408,0.0126974295128523,0.1493773925544081,120,0,0.825715125625071
SAMM50,2258,SAMM50,ENSG00000100347,0.0013365528413227,0.0743080041081156,0.4168383324948894,35,0,0.3800323501079381
EDRF1,3444,EDRF1,ENSG00000107938,0.0013361373325673,0.0494141359674962,0.336009805635756,41,0,0.47364804858824444
NQO2,5490,QR2,ENSG00000124588,0.0013360971653902,0.2983053363093063,0.7434912705998297,27,0,0.12872412620400442
SETMAR,12560,SETMAR,ENSG00000170364,0.0013343890508015,0.4305309935767725,0.8220643937526588,6,0,0.08509416207538395
DAG1,13229,DAG1,ENSG00000173402,0.0013338095611996,0.3984223246145512,0.8063218691295436,9,0,0.09349156106944805
UBR7,325,C14ORF130,ENSG00000012963,0.0013333211342493,0.3910436339336923,0.8017638416974779,21,0,0.09595353364966949
UBLCP1,11148,UBLCP1,ENSG00000164332,0.0013332361621516,0.2872644662690787,0.7364529767325533,42,0,0.13285497807802407
CCNDBP1,11782,GCIP,ENSG00000166946,0.0013329879053541,0.0566902398327748,0.3612346918044103,74,0,0.44221054812671384
RAB11FIP5,7017,GAF1,ENSG00000135631,0.0013325810432434,0.5658131752747442,0.8821907519494069,3,0,0.05443749926492593
SERGEF,6029,GNEFR,ENSG00000129158,0.0013322248123586,0.1658641465319329,0.5978308528746936,32,0,0.2234216756341916
ARPC1B,6186,P40-ARC,ENSG00000130429,0.0013322058049115,0.0073429828554148,0.1034339373077305,165,0,0.9853369431833658
MYO1C,16594,MYOIC,ENSG00000197879,0.0013321969244215,0.4429028366349573,0.8281224141937621,9,0,0.08190546046235389
TMEM140,8770,TMEM140,ENSG00000146859,0.0013319750626881,0.615957785870804,0.9013726530006588,12,0,0.045095622248037946
EXOC2,4058,NEDFACH,ENSG00000112685,0.0013319550832705,0.0377768837711411,0.2929080654229203,67,0,0.5332686695596356
PPP1R3F,669,HB2E,ENSG00000049769,0.0013308423970426,0.321323003160008,0.7551803005997476,14,0,0.1219493474340492
GLT8D1,374,GLT8D1,ENSG00000016864,0.0013299885277564,0.2748293569563993,0.7259410840839857,26,0,0.13909862433500558
GEMIN5,1567,NEDCAM,ENSG00000082516,0.0013297931714491,0.2780492234771137,0.7287670551087726,11,0,0.1374112684552878
SLC16A7,4789,SLC16A7,ENSG00000118596,0.0013290248101665,0.0517373798693316,0.3454030350975152,84,0,0.4616738505545716
CIAO2B,11701,MIP18,ENSG00000166595,0.0013284265167183,0.018307908778376,0.1881203959980955,108,0,0.725564115724349
RAB5IF,2419,CFSMR2,ENSG00000101084,0.0013279556814167,0.0382094521022142,0.2947461620857775,108,0,0.5305518411805255
RPS6KB2,13613,P70-BETA-2,ENSG00000175634,0.0013271754278856,0.1068461264659187,0.4876860750922943,51,0,0.31185964464815913
SPATA6L,3322,BA6J24.2,ENSG00000106686,0.0013269037008285,0.5175086036783854,0.8632044554327503,4,0,0.06388632670690635
PATL2,18019,OZEMA4,ENSG00000229474,0.0013264089822769,0.081696837856385,0.434220504750689,40,0,0.3622896721533272
PIGB,1084,EIEE80,ENSG00000069943,0.0013262193117822,0.167479433570827,0.6017377621708601,21,0,0.22059273341805183
FAM241A,13450,FAM241A,ENSG00000174749,0.0013261311212364,0.0375976666310363,0.2927168262233317,98,0,0.5335523123256515
ZNF738,13091,ZNF738,ENSG00000172687,0.001325829161538,0.4356516205358542,0.825209776408782,9,0,0.08343563550349567
IFITM3,8085,IFITM3,ENSG00000142089,0.0013252918918927,0.0655269369912368,0.3901897955777177,42,0,0.40872409266122894
ZFPM1,14234,ZFPM1,ENSG00000179588,0.001324791332771,0.1213437728062101,0.519621147336878,29,0,0.28431318249349846
AKT3,4621,STK-2,ENSG00000117020,0.0013243470873151,0.0074100104025312,0.1040234395633892,161,0,0.9828687902583253
CASP8,867,MACH,ENSG00000064012,0.0013243273366242,0.0157678556833656,0.1725217543133676,160,0,0.763156134314972
CHST12,7135,C4ST-2,ENSG00000136213,0.0013240731010834,0.1510946137765192,0.5743035135817154,48,0,0.24085852670249558
NSD1,11462,ARA267,ENSG00000165671,0.0013236771675123,0.0319429898173243,0.2656088324528887,69,0,0.5757574872039749
SF3A2,2975,SF3A2,ENSG00000104897,0.0013233913791061,0.0253727011042813,0.2310262639075614,101,0,0.6363386451219276
TMEM106B,3285,HLD16,ENSG00000106460,0.0013229899108409,0.1372724088682337,0.5506352535981199,50,0,0.2591359869982531
PSMD9,3778,PSMD9,ENSG00000110801,0.0013227102891454,0.0550782346792566,0.355733404819112,53,0,0.44887535087429864
RTF1,7433,RTF1,ENSG00000137815,0.0013226012902698,0.0704495202951034,0.4060918415485802,87,0,0.39137573546939103
ZNF91,11848,HPF7,ENSG00000167232,0.001322116702795,0.095598426920301,0.4604570970549826,56,0,0.3368108288336702
ATP1B2,6044,ATP1B2,ENSG00000129244,0.0013220649626519,0.5047447164403487,0.8561450816060968,9,0,0.06745263391864192
ZDHHC4,7143,ZNF374,ENSG00000136247,0.0013215355575084,0.2590237128715196,0.7101616876485204,22,0,0.14864276105672217
KDM4C,3357,JMJD2C,ENSG00000107077,0.0013214815092288,0.020359976108635,0.2023948661405351,118,0,0.6938005078160026
IKZF3,10437,IMD84,ENSG00000161405,0.001321363409883,0.0170808584162157,0.1793237208849503,152,0,0.74636225830147
GMPS,10909,GATD7,ENSG00000163655,0.0013210907274362,0.104233258637201,0.4811287784751012,49,0,0.3177386652152162
STXBP2,1357,UNC18-2,ENSG00000076944,0.0013209410819662,0.3237425578644697,0.7556645493147033,83,0,0.12167095147302448
SYTL1,8169,SYTL1,ENSG00000142765,0.0013189524775598,0.3447683161588565,0.7728944018443168,41,0,0.11187983833144453
OGG1,4212,OGG1,ENSG00000114026,0.0013189193877306,0.6421074647756193,0.9114436114306622,11,0,0.04027019481156343
PSMB4,10188,PROS26,ENSG00000159377,0.0013181560261304,0.1914361843817437,0.6358288010305572,43,0,0.19665980381138348
CETN2,8838,CALT,ENSG00000147400,0.0013176883969988,0.695935753949438,0.9301151308686766,7,0,0.03146329057911955
HNRNPM,2097,HNRNPM,ENSG00000099783,0.001317496630637,0.0147587868519115,0.165434908065367,136,0,0.7813728455659955
CCDC120,8807,CCDC120,ENSG00000147144,0.0013174733945301,0.5535311157245788,0.876743344468363,7,0,0.057127522249009126
MITD1,10057,MITD1,ENSG00000158411,0.0013174216516993,0.1475904319661956,0.5694384141911468,44,0,0.24455323878985222
ZNF841,16527,ZNF841,ENSG00000197608,0.0013173946312495,0.5734442916559022,0.8845794837822614,7,0,0.053263137522914214
MIPEP,462,HMIP,ENSG00000027001,0.0013170838356018,0.4516284268857736,0.8315561495724036,6,0,0.08010842037574002
CYB5R1,10184,B5R2,ENSG00000159348,0.0013158165384083,0.2436068142269241,0.6945484788390343,32,0,0.1582974355167378
AUTS2,10052,FBRSL2,ENSG00000158321,0.0013157260813275,0.0053350390677944,0.0821101888364604,98,0,1.0856029490815349
ZNF852,14125,ZNF852,ENSG00000178917,0.0013153966177593,0.3103158771529221,0.7486604445479704,11,0,0.12571511220167397
SRGAP2B,16197,SRGAP2L,ENSG00000196369,0.0013146549463272,0.5665618390052827,0.8824313762779344,5,0,0.054319058249065064
HARBI1,14353,C11ORF77,ENSG00000180423,0.001314602792263,0.6360383453649718,0.908809324594448,4,0,0.04152722564808755
PSMD5,2010,PSMD5,ENSG00000095261,0.0013142701457528,0.2362421004645963,0.6876737984717052,34,0,0.16261752269292884
NDUFA9,7672,NDUFA9,ENSG00000139180,0.0013135976907683,0.1245030323076187,0.5273157103112408,41,0,0.27792928954499607
ATP5MJ,9831,MLQ,ENSG00000156411,0.0013131807590353,0.0985798051251131,0.4671997448777087,87,0,0.3304974030494103
HMG20B,903,PP7706,ENSG00000064961,0.001313008069992,0.359188941197991,0.7803417584484811,25,0,0.10771515205089088
KPNA4,15498,IPOA3,ENSG00000186432,0.0013122871139291,0.0047381620060415,0.0752094819914214,118,0,1.1237274025339545
NSMF,11494,NSMF,ENSG00000165802,0.0013122044148899,0.4309225191379037,0.8221605767656522,21,0,0.08504335181207753
DIMT1,1679,HSA9761,ENSG00000086189,0.001311675935495,0.0581046454897802,0.3645680854181788,61,0,0.4382213525034
TRAPPC11,12166,FOIGR,ENSG00000168538,0.0013114465055642,0.1805318699242468,0.6226447129241949,27,0,0.20575969528377283
NAE1,10211,NAE1,ENSG00000159593,0.0013107738417127,0.1876824080002551,0.6309699908283863,46,0,0.19999129547465533
PARP3,578,PARP3,ENSG00000041880,0.0013106744736433,0.4831385997028088,0.8459813059269669,8,0,0.07263923367783673
VASN,12077,SLITL2,ENSG00000168140,0.0013105107041505,0.6522759126628804,0.913839326988504,13,0,0.039130156056430346
GDPGP1,14818,C15ORF58,ENSG00000183208,0.0013102094332377,0.6047236706351282,0.8983428184389702,3,0,0.04655789969713709
VAV2,10305,VAV2,ENSG00000160293,0.0013100951910018,0.3772011282921969,0.7905408828692102,9,0,0.10207566558580287
ADAMTS10,8109,ADAMTS-10,ENSG00000142303,0.0013097431510686,0.4063260050297784,0.8117653508455032,8,0,0.09056948992159972
DPH3,9664,DPH3,ENSG00000154813,0.0013080493587514,0.0984377088803944,0.466734299573337,46,0,0.3309302823201743
GCN1,1812,GCN1,ENSG00000089154,0.0013076272748765,0.5053807101893464,0.8569393898060744,21,0,0.06704989406703638
SMCO4,11542,FN5,ENSG00000166002,0.0013075689474741,0.5929071747738566,0.8939886509608093,15,0,0.04866799446625305
ZNF562,12813,ZNF562,ENSG00000171466,0.0013069038589795,0.5476495024254369,0.8742498436347225,9,0,0.05836443669510685
NKG7,3069,P15-TIA-1,ENSG00000105374,0.00130680385901,0.0481064650022176,0.3320001656707236,98,0,0.4788616995795085
AGBL3,8767,CCP3,ENSG00000146856,0.0013064950704574,0.3565475950637805,0.7775988582103295,10,0,0.10924438577894935
UQCC3,17262,MC3DN9,ENSG00000204922,0.0013064416125416,0.3853810975073843,0.7961398546991129,24,0,0.09901063478875173
PABPC1L,2422,C20ORF119,ENSG00000101104,0.0013052690774202,0.7118312977209713,0.9325084619800726,16,0,0.030347218527771027
AAAS,1998,AAAS,ENSG00000094914,0.0013051603275995,0.2209028850242216,0.6687527999721271,26,0,0.1747343866381564
NCBP2,4259,CBP20,ENSG00000114503,0.0013048217039216,0.2486829988452354,0.6991127921541315,44,0,0.1554527512093934
PDP1,11300,PPM2A,ENSG00000164951,0.0013044472783803,0.3874459335948442,0.7982008917913946,20,0,0.09788779133542659
LSM8,5954,LSM8,ENSG00000128534,0.0013034458393635,0.0376719423305409,0.2928255911904793,115,0,0.5333909712367908
CASP2,3241,NEDD2,ENSG00000106144,0.0013032853603363,0.4505712282794362,0.8308549090456335,13,0,0.08047480979278258
PLK4,8165,SAK,ENSG00000142731,0.0013021975755691,0.7470966654765142,0.941946986243044,1,0,0.025973539064866154
DHX37,9213,DHR1,ENSG00000150990,0.001301670775694,0.1580631361366,0.5845923109993303,17,0,0.23314690111084813
KAT8,2810,MYST1,ENSG00000103510,0.0013011146498763,0.0718605588156723,0.4104387986061629,69,0,0.38675159228190215
DERA,433,DEOC,ENSG00000023697,0.0013010114431381,0.228931181780432,0.6789411930381748,20,0,0.16816784080793526
STYX,16708,STYX,ENSG00000198252,0.0013008373670088,0.0789542314012026,0.4288448676975433,39,0,0.36769978307723344
CISD3,19583,CISD3,ENSG00000277972,0.0013004724422226,0.0810320670976666,0.4333517577171035,46,0,0.3631594375556643
CTSO,18753,CTSO,ENSG00000256043,0.0013003259897232,0.3686810577119526,0.784453061096466,5,0,0.10543303794915629
SRP9,8340,SRP9,ENSG00000143742,0.0013003069364908,0.0258109305573618,0.2328237883609356,103,0,0.632972648480542
GSDMB,1229,PRO2521,ENSG00000073605,0.0012997686862945,0.312366268782307,0.7498905797968024,12,0,0.12500210201799294
NBPF20,10672,NBPF20,ENSG00000162825,0.0012996767958005,0.5046111152942301,0.8561450816060968,6,0,0.06745263391864192
TRAPPC9,11933,IKBKBBP,ENSG00000167632,0.0012993037700653,0.0787074069727668,0.4280977678519745,70,0,0.36845703661814927
RALGPS2,4507,RALGPS2,ENSG00000116191,0.0012991819530725,0.8570446698028229,0.9704660337826796,4,0,0.013019660274482998
ZNF222,10240,ZNF222,ENSG00000159885,0.0012990623712539,0.486840801197269,0.8465203321289099,5,0,0.0723626063378612
MPHOSPH10,5457,PPP1R106,ENSG00000124383,0.0012981558425558,0.1457276166660704,0.5672815531638576,36,0,0.24620133857420196
MRPL10,10142,L10MT,ENSG00000159111,0.0012979921120316,0.0753922709127235,0.4202289314239072,67,0,0.3765140511084936
OGFOD2,3847,OGFOD2,ENSG00000111325,0.0012968694791197,0.2768191760043379,0.7278051759718501,16,0,0.13798486014299619
TMEM205,3103,TMEM205,ENSG00000105518,0.0012953480084737,0.345795459366024,0.7739229197740356,15,0,0.1113022914925229
NSF,1244,DEE96,ENSG00000073969,0.0012953095138072,0.1333186889863583,0.5440691701342751,32,0,0.264345882842318
CKAP4,7098,CLIMP-63,ENSG00000136026,0.0012952824433644,0.5366521463136184,0.86974940201849,15,0,0.06060586117210593
ABCF3,10424,EST201864,ENSG00000161204,0.0012952801973923,0.3204728623538941,0.7551803005997476,23,0,0.1219493474340492
WDR12,7561,YTM1,ENSG00000138442,0.0012950520766408,0.2186958619355149,0.6669856381177852,19,0,0.17588351743779496
ATP6V1F,5953,ATP6V1F,ENSG00000128524,0.0012947855889797,0.0468539836784869,0.3275897802661653,100,0,0.4846696552731625
PLSCR1,15873,PLSCR1,ENSG00000188313,0.0012947701174637,0.448709240851738,0.8294569221837541,29,0,0.08120616412267195
GNG10,18373,GNG10,ENSG00000242616,0.0012946501374244,0.4887300640141212,0.8476075502025973,28,0,0.07180518339503134
MRPS23,14515,COXPD46,ENSG00000181610,0.001293830234896,0.3504781571088873,0.7755587184463205,22,0,0.11038531566876464
RRP15,1010,CGI-115,ENSG00000067533,0.0012934771180152,0.2385295381719822,0.6891707653318748,25,0,0.16167315363308551
ARL6IP1,12610,SPG61,ENSG00000170540,0.0012934698748427,0.0043326594506511,0.0702860072013513,148,0,1.153131127328892
QDPR,9285,DHPR,ENSG00000151552,0.001293143835561,0.3210996371962245,0.7551803005997476,29,0,0.1219493474340492
ZNF789,16778,ZNF789,ENSG00000198556,0.0012924840880764,0.1767640943154854,0.6175710062566321,18,0,0.20931310146495374
TM2D1,10605,TM2D1,ENSG00000162604,0.0012920710348313,0.2168160008590147,0.6658498900189495,31,0,0.17662366765307738
GNPDA2,10783,GNP2,ENSG00000163281,0.0012920171022415,0.3058430435325528,0.7451721539768288,15,0,0.12774338243945504
KBTBD3,14652,KBTBD3,ENSG00000182359,0.0012915241221586,0.3128203987529111,0.7504725785556531,30,0,0.12466517177451973
PXDNL,8856,PXDNL,ENSG00000147485,0.0012910068035125,0.7513511958054591,0.94251238115016,1,0,0.02571293605068252
NT5C3B,8050,NT5C3B,ENSG00000141698,0.0012909566362698,0.2266623886769941,0.6771158643701287,30,0,0.1693370108552216
SEC24C,13827,SEC24C,ENSG00000176986,0.001290745800361,0.1367726487389934,0.5503507829508871,32,0,0.2593604113433486
STARD3NL,254,STARD3NL,ENSG00000010270,0.001290512220426,0.0683399969705626,0.3989454588270584,55,0,0.3990864741115755
CD58,4589,LFA-3,ENSG00000116815,0.0012899873405694,0.0354675273748585,0.28107090434547,100,0,0.5511841089859876
TFRC,1183,TFR1,ENSG00000072274,0.0012899001909268,0.0651154345708108,0.3886097904941489,74,0,0.41048626214070777
COX4I1,6322,MC4DN16,ENSG00000131143,0.0012883564214343,0.0037592117353534,0.0629753874545256,276,0,1.2008291518354894
BRWD1,15323,DCAF19,ENSG00000185658,0.0012881167543431,0.1041477028532427,0.4810144743922543,96,0,0.3178418549066162
KDM5D,323,SMCY,ENSG00000012817,0.0012880695008096,0.298147551268891,0.7434912705998297,42,0,0.12872412620400442
PTGDR,12089,ASRT1,ENSG00000168229,0.0012877931197484,0.7316152311839277,0.9358140645336496,12,0,0.028810431997595747
RABGGTB,7464,GGTB,ENSG00000137955,0.0012869006886924,0.0177485650893867,0.1846927492422973,97,0,0.7335501539689132
MED8,10202,MED8,ENSG00000159479,0.0012868855680738,0.3506907097204358,0.7756068617893863,21,0,0.11035835737558566
CLU,5060,APOJ,ENSG00000120885,0.0012862597193036,0.4585630512455144,0.8331960611923147,7,0,0.07925279178056431
NOP14,1729,NOP14,ENSG00000087269,0.0012861063534563,0.0888534031823957,0.4514485558564711,55,0,0.3453917319076887
IWS1,10760,IWS1,ENSG00000163166,0.0012852275994286,0.0769591946560442,0.4242929161052514,67,0,0.37233421905139447
DFFA,10251,ICAD,ENSG00000160049,0.0012850896233604,0.3025921540306967,0.7449382729910011,21,0,0.1278797122316139
CMTR1,7322,CMTR1,ENSG00000137200,0.001285000393788,0.3442539085738397,0.7721293049091479,12,0,0.11230996429362014
MATCAP2,11194,KIAA0895,ENSG00000164542,0.0012847781181335,0.4513171556706717,0.8313438425255413,8,0,0.08021931553463188
GPATCH8,15531,GPATC8,ENSG00000186566,0.0012841881867849,0.0160863578190268,0.1738208160408581,106,0,0.7598982155148281
XKR8,10032,HXKR8,ENSG00000158156,0.0012838738885792,0.4023810075895425,0.8100174173225033,11,0,0.0915056426451436
DSTYK,6608,DSTYK,ENSG00000133059,0.0012837516573759,0.5285850260407057,0.8664913796046958,13,0,0.062235753560260565
GTF3C6,9699,GTF3C6,ENSG00000155115,0.0012836341153491,0.1193204118260154,0.5139621627256677,44,0,0.28906885206369126
ALG10B,13597,ALG10B,ENSG00000175548,0.0012832780679066,0.7211420680231997,0.9352063214458524,3,0,0.029092566260488364
PRKRA,14326,DYT16,ENSG00000180228,0.0012832316485318,0.0628955628436816,0.3802121150126044,55,0,0.4199740489663782
SCAPER,7844,IDDRP,ENSG00000140386,0.0012829947471618,0.0777946390273295,0.4267020691328627,75,0,0.36987525118613945
THUMPD2,7484,C2ORF8,ENSG00000138050,0.0012828497325672,0.1533906644868197,0.5764345289107166,34,0,0.23925001247592928
ZNF84,16647,HPF2,ENSG00000198040,0.0012827007209553,0.1672280392539579,0.6012575967811831,34,0,0.220939423351076
SLC18B1,8721,VPAT,ENSG00000146409,0.0012824982404708,0.5941932568099187,0.894211054381085,3,0,0.04855996561646448
TAF2,880,CIF150,ENSG00000064313,0.0012815257534384,0.082378342491472,0.4360750235516932,40,0,0.36043878708100874
CCDC163,19666,CCDC163P,ENSG00000280670,0.0012808676276888,0.3651137043539973,0.7830175934270543,7,0,0.1062284797780106
POLR2B,617,HRPB140,ENSG00000047315,0.0012801386415958,0.0283320574570178,0.2471791887246801,80,0,0.6069880975092296
TRAPPC1,12497,BET5,ENSG00000170043,0.0012795160401542,0.0306474945698589,0.2594750109118318,106,0,0.5859044611129055
EDEM3,4531,CDG2V,ENSG00000116406,0.0012793244892045,0.3424826546052992,0.770916350802848,38,0,0.11299274303282356
APEX1,2374,APEX1,ENSG00000100823,0.001279085357156,0.0792808306379223,0.429409088056693,72,0,0.3671287683508496
MAPK12,15835,P38GAMMA,ENSG00000188130,0.0012790374457836,0.6216648221409822,0.9033208612473488,4,0,0.04415796007645274
BTBD10,9021,GMRP-1,ENSG00000148925,0.0012788461255175,0.2118687939706894,0.6601206354314664,28,0,0.18037669095097214
SHQ1,8494,DYT35,ENSG00000144736,0.0012785817186037,0.2058332225173433,0.6519861703433438,15,0,0.1857616162424231
TRIM32,4852,LGMDR8,ENSG00000119401,0.0012785295645395,0.5044621069698013,0.8561450816060968,6,0,0.06745263391864192
TYW1,16909,TYW1,ENSG00000198874,0.0012785282784274,0.1079884999871811,0.4891216769010528,56,0,0.3105830896835214
IL1RL2,4422,IL1R-RP2,ENSG00000115598,0.0012781657278537,0.5925122715622586,0.8938464211558302,4,0,0.048737094374357824
HACD4,16003,PTPLAD2,ENSG00000188921,0.001278077937522,0.2505363673546623,0.7024661921478602,53,0,0.15337457237226362
ID1,5699,BHLHB24,ENSG00000125968,0.0012780270155738,0.1126445260641618,0.4995723664271731,17,0,0.3014015923957909
GMFB,16385,GMFB,ENSG00000197045,0.0012778548354452,0.3436694521317339,0.7721293049091479,22,0,0.11230996429362014
CAPNS1,5731,CDPS,ENSG00000126247,0.0012777110066594,0.0589260762087112,0.3662646525304755,79,0,0.4362049922054994
SMARCC1,13246,SRG3,ENSG00000173473,0.0012772207123202,0.0941523541612305,0.4581503179461279,74,0,0.3389920077081555
CASTOR2,19382,CASTOR2,ENSG00000274070,0.0012771723901524,0.2821213296334183,0.7314917166488172,17,0,0.13579058742531247
PAK1IP1,3932,HPIP1,ENSG00000111845,0.0012771021574735,0.3068974174347447,0.7451721539768288,16,0,0.12774338243945504
TEX10,7261,BA208F1.2,ENSG00000136891,0.001276309043169,0.4406156841711769,0.82719470780031,20,0,0.08239225275650928
DVL1,3388,DRS2,ENSG00000107404,0.0012754906828586,0.5181705950684519,0.8633470591497705,13,0,0.06381458600641925
SPRYD7,5301,SPRYD7,ENSG00000123178,0.0012754797935485,0.4927957554976184,0.8505506006830018,13,0,0.07029984437508922
CLMP,11605,CSBM,ENSG00000166250,0.0012747922113963,0.3903068052962016,0.8007170323054977,7,0,0.09652093337915581
DOLPP1,11826,LSFR2,ENSG00000167130,0.0012745012839635,0.3249208360026078,0.7561059570270405,12,0,0.12141734030865646
ATP5PB,4533,PIG47,ENSG00000116459,0.0012735339755914,0.0741228160848437,0.416426914454471,98,0,0.38046120898542674
HELLS,4944,PASG,ENSG00000119969,0.0012734293937683,0.2370573597816438,0.6880745145408795,15,0,0.16236452760519687
PCGF6,9826,PCGF6,ENSG00000156374,0.0012734085321426,0.2409031276785168,0.6903319603659207,20,0,0.16094201957236737
STAU2,567,39K2,ENSG00000040341,0.0012730347379198,0.1018798188916545,0.475215734172257,53,0,0.32310918850021264
HAUS5,18513,KIAA0841,ENSG00000249115,0.0012729551643133,0.3428047481998877,0.7710931677465749,20,0,0.11289314491441976
RPIA,9530,RPI,ENSG00000153574,0.0012728660818069,0.0926296854914041,0.4567583396710189,31,0,0.34031351438584734
STX10,2981,HSYN10,ENSG00000104915,0.0012726315043189,0.0473031991237416,0.329449589182051,55,0,0.482211029673827
USP33,1372,USP33,ENSG00000077254,0.0012720362948519,0.0902227327836699,0.4543964184459723,56,0,0.34256510039404653
KCNC4,4530,KSHIIIC,ENSG00000116396,0.0012719519436359,0.5779915625238833,0.8862867608884936,4,0,0.05242573802052898
VAPB,5408,VAP-B,ENSG00000124164,0.0012717658860815,0.177863883713145,0.6189732995056599,36,0,0.2083280846268232
RWDD1,3928,PTD013,ENSG00000111832,0.0012714527258577,0.0725755624743124,0.4129700946572033,129,0,0.3840813967590942
PRMT1,5749,ANM1,ENSG00000126457,0.0012708371239049,0.1099225058361222,0.493648344855181,70,0,0.306582314785804
PPP1R13B,1777,ASPP1,ENSG00000088808,0.001270793005824,0.1535219221463716,0.5767239993029538,40,0,0.23903197585115
GZF1,5646,ZNF336,ENSG00000125812,0.0012707032940604,0.4012961693886053,0.8095989195255919,11,0,0.09173008010455573
ZNF32,12429,ZNF637,ENSG00000169740,0.0012702944222837,0.1724250430419921,0.6094185220178088,32,0,0.2150843504285958
SNAI3,15328,SNAI3,ENSG00000185669,0.0012696465211255,0.7260236894402785,0.9357242185537922,14,0,0.02885212990316983
SUMO3,15152,SUMO3,ENSG00000184900,0.0012695645969925,0.1331914859798735,0.543906166422369,66,0,0.26447601743408977
SDHB,4629,PGL4,ENSG00000117118,0.0012688870457085,0.1841381787030513,0.6277193946046269,44,0,0.20223445277410232
CCDC77,5022,CCDC77,ENSG00000120647,0.0012685419483618,0.5867013780322448,0.8906626463190668,11,0,0.0502867612665121
CCZ1B,8739,C7ORF28B,ENSG00000146574,0.001268429060777,0.3716125799427823,0.785861958180849,9,0,0.10465373394201319
USP32,12662,USP32,ENSG00000170832,0.001268375132765,0.5175168413577071,0.8632044554327503,21,0,0.06388632670690635
HSD17B12,9035,SDR12C1,ENSG00000149084,0.0012679459845147,0.111521729396315,0.4965827965230995,41,0,0.30400833009861933
RPAIN,6037,RPAIN,ENSG00000129197,0.0012674271864326,0.0585281272786945,0.3656019408612209,76,0,0.4369915074046148
RNF216,292,CAHH,ENSG00000011275,0.0012669513622919,0.0161010444456063,0.1738208160408581,72,0,0.7598982155148281
ZNF763,16388,ZNF763,ENSG00000197054,0.001266452882971,0.4482395600743106,0.8294569221837541,7,0,0.08120616412267195
KIAA2013,4559,KIAA2013,ENSG00000116685,0.001266237544386,0.4393472668554824,0.8268215397297434,19,0,0.08258821798582473
HELZ2,6211,PDIP-1,ENSG00000130589,0.0012659579515457,0.4456345577812245,0.8294569221837541,7,0,0.08120616412267195
SLC31A2,7249,CTR2,ENSG00000136867,0.0012654931499407,0.2527559841806146,0.705544949501361,26,0,0.1514753125991427
HACE1,1646,SPPRS,ENSG00000085382,0.0012653979162375,0.3398341711859384,0.7695000122477299,12,0,0.11379136892006393
OSBPL2,6231,ORP-2,ENSG00000130703,0.0012650411753427,0.2540294752881379,0.7064362611149435,21,0,0.1509270166814064
CWC15,9158,ORF5,ENSG00000150316,0.0012648209672549,0.1205702115508543,0.5174593219706765,58,0,0.2861237848817361
C22orf39,18359,C22ORF39,ENSG00000242259,0.0012640949677337,0.0823936278180637,0.4360750235516932,44,0,0.36043878708100874
RTN4,4370,RTN4-C,ENSG00000115310,0.00126335794727,0.0365574476735057,0.2870946767050967,120,0,0.5419748600950485
ACP5,2668,TRATPASE,ENSG00000102575,0.0012632858227281,0.3513090505277206,0.7756483789208884,17,0,0.11033511083220976
SLC35B3,5523,C6ORF196,ENSG00000124786,0.0012628118197123,0.3333273973614523,0.7638834104839016,15,0,0.11697292159102977
PPM1M,11056,PPM1M,ENSG00000164088,0.001262754946947,0.34593972517758,0.7739229197740356,30,0,0.1113022914925229
XRCC6,16215,KU70,ENSG00000196419,0.0012624873254532,0.0207559006560619,0.2038217945311342,133,0,0.6907493790217759
TSFM,5310,EFTS,ENSG00000123297,0.0012624735633532,0.2474273071274937,0.6972365177692048,18,0,0.15661987478876563
CCDC171,11311,CCDC171,ENSG00000164989,0.001262217760086,0.7600147446301914,0.9442472907876268,1,0,0.02491425256627999
RAB11FIP3,1878,RAB11-FIP3,ENSG00000090565,0.001262118625972,0.402977075994573,0.8101686089247322,36,0,0.09142458815178917
CCPG1,18954,CCPG1,ENSG00000260916,0.0012620461398157,0.0306860654484195,0.2594750109118318,58,0,0.5859044611129055
SPIDR,11256,SPIDR,ENSG00000164808,0.0012619653823731,0.0486481107385006,0.3342200631162493,87,0,0.4759674831106604
PIGQ,191,EIEE77,ENSG00000007541,0.0012614279985427,0.4592033212190295,0.8331960611923147,6,0,0.07925279178056431
COPZ1,3867,ZETA1-COP,ENSG00000111481,0.001261262186602,0.1612817097608719,0.5890216288828549,51,0,0.22986875762035103
RRS1,14153,RRS1,ENSG00000179041,0.0012604345877965,0.7580200942433318,0.9435514259243648,9,0,0.025234424713106097
PSMD10,2557,DJ889N15.2,ENSG00000101843,0.0012604173110878,0.3821805581954804,0.7950880744148933,23,0,0.09958476050861487
MRPL45,19628,MRP-L45,ENSG00000278845,0.0012602767348289,0.4690231348081847,0.8375820553805752,25,0,0.0769726356900999
GAPVD1,11364,GAPVD1,ENSG00000165219,0.0012602310095514,0.2081792000453592,0.6557445025127452,35,0,0.18326534166538175
FAM83D,2517,DJ616B8.3,ENSG00000101447,0.0012593145171801,0.2972414450149275,0.7425799313445512,12,0,0.12925679201275928
MCRIP1,17934,MCRIP,ENSG00000225663,0.0012593142688274,0.3723828562767851,0.7867166622703134,50,0,0.10418165159085176
