standard_gene_names,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig,-log10_FDR
EID2B,13731,EID-3,ENSG00000176401,0.0007973834872245,0.6699316152117016,0.8648506534964842,11,0,0.06305888208691214
CHP1,15686,SID470P,ENSG00000187446,0.0007972605526447,0.7237890624251673,0.889392664315676,26,0,0.05090645692032147
ATF3,10661,ATF3,ENSG00000162772,0.0007972150602761,0.0984494111446514,0.3431949036289298,170,0,0.4644591699558122
RSF1,646,XAP8,ENSG00000048649,0.0007964263635653,0.2699321114925931,0.5889023696968163,108,0,0.229956698109979
SGTA,2994,SGT,ENSG00000104969,0.000796307871739,0.7581190161549302,0.906205664025354,30,0,0.042773227692841385
PTPRN2,9693,ICAAR,ENSG00000155093,0.000796030792925,0.9629597677271662,0.9895726084435488,9,0,0.004552334565736263
NIT2,4210,NIT2,ENSG00000114021,0.000795932020992,0.5135314973458005,0.7802187952963832,32,0,0.10778359184121612
ARHGAP45,14360,HLA-HA1,ENSG00000180448,0.0007958950687058,0.4560823848148823,0.7447158483480257,79,0,0.12800940380822573
RASSF1,1027,123F2,ENSG00000068028,0.0007957008517818,0.3637298945398888,0.6724087714271536,81,0,0.17236662991792528
DDX56,7148,DDX56,ENSG00000136271,0.000795603402563,0.4502484002592317,0.7405483210530045,37,0,0.1304465983419534
LSM10,14551,MST074,ENSG00000181817,0.000794946615185,0.2750617866621692,0.5947176808732424,70,0,0.2256891497947534
CLSTN1,12851,XB31ALPHA,ENSG00000171603,0.0007947602619727,0.8231223053528413,0.93381227052828,24,0,0.02974042362891238
USP31,2794,USP31,ENSG00000103404,0.0007947206497192,0.9977998509370554,0.999037465265846,5,0,0.0004182248339530222
PLEKHO2,18342,PP1628,ENSG00000241839,0.0007946059892052,0.7327387957708948,0.8936047732616091,19,0,0.04885452006742389
ZNF581,12798,ZNF581,ENSG00000171425,0.0007942126643273,0.8284650525636039,0.9358311453163232,31,0,0.02880250518580161
MDH2,8750,EIEE51,ENSG00000146701,0.0007939799403657,0.3670411389875981,0.6754843714415172,98,0,0.1703846947177877
RC3H1,7059,IMDSHY,ENSG00000135870,0.0007936470801868,0.3998836029944146,0.701335326640548,63,0,0.15407428490180053
EHBP1L1,13238,EHBP1L1,ENSG00000173442,0.0007932935841381,0.5210042130530093,0.7844794245762441,32,0,0.10541844265726572
LDHA,6787,PIG19,ENSG00000134333,0.0007932485209257,0.1330698515542386,0.4069231982565222,211,0,0.3904875507768131
VPS45,7200,VPS45A,ENSG00000136631,0.0007925845290485,0.7436781755098613,0.898978392768383,19,0,0.04625074654734087
EXOC1,1897,SEC3,ENSG00000090989,0.0007924906288584,0.6392940677393296,0.8500372698560319,24,0,0.07056203224103498
CCDC171,11311,CCDC171,ENSG00000164989,0.0007924735546112,0.7956117981845161,0.922439280420542,4,0,0.03506221166883886
NOL7,17941,C6ORF90,ENSG00000225921,0.0007924363676425,0.2052794807893045,0.5156000221410397,113,0,0.2876870726690396
CPT1A,3712,CPT1-L,ENSG00000110090,0.0007922074198722,0.7321509705355415,0.8935018898021173,50,0,0.04890452460236215
SDHB,4629,PGL4,ENSG00000117118,0.0007916099081436,0.4962570291606765,0.7699277969252767,48,0,0.1135500006290971
ASB7,14866,ASB7,ENSG00000183475,0.0007915215359793,0.7026825504297185,0.8782711756012903,9,0,0.056371370330784785
CCDC66,14349,CCDC66,ENSG00000180376,0.000790656168959,0.525061925211906,0.7877400051967359,67,0,0.10361709842427996
TFRC,1183,TFR1,ENSG00000072274,0.0007905609775007,0.403748180846748,0.7047659769662307,57,0,0.15195506993720992
PIAS2,1400,MIZ1,ENSG00000078043,0.0007904234528541,0.6330857572637846,0.8486748632227417,25,0,0.07125866093790496
ENKD1,5386,DAKV6410,ENSG00000124074,0.000789925456047,0.865524379992779,0.950461503829232,6,0,0.022065468501967143
PWWP2B,12897,PP8607,ENSG00000171813,0.0007897994170586,0.6378411256706553,0.8500157096490463,12,0,0.07057304775529946
TTC39C,12090,HST2697,ENSG00000168234,0.0007896993290349,0.1800514755644474,0.4821633537933653,197,0,0.3168058006987512
GGCT,148,C7ORF24,ENSG00000006625,0.0007896700809741,0.5392918129612442,0.7982572845843602,29,0,0.09785710956852953
CAMKK1,57,CAMKK1,ENSG00000004660,0.0007892570325306,0.7067672313870521,0.8804991020153492,7,0,0.05527108261547491
GUF1,9324,DEE40,ENSG00000151806,0.0007892284128401,0.6375151775577159,0.8500157096490463,18,0,0.07057304775529946
ARFGAP3,18357,ARFGAP3,ENSG00000242247,0.0007889849133789,0.3944720554534099,0.696636088695674,80,0,0.15699403100408704
KATNIP,622,KIAA0556,ENSG00000047578,0.0007889148863879,0.5348472881952843,0.7956215598393248,22,0,0.09929345682917039
COPS9,13043,CSNAP,ENSG00000172428,0.0007889039210371,0.3841923393340648,0.6888189790605224,148,0,0.1618948952540205
CMTM7,9525,CKLFSF7,ENSG00000153551,0.0007888485919939,0.5558861277355347,0.8079639113583899,73,0,0.09260803705701529
DCTN3,7304,DCTN3,ENSG00000137100,0.0007887215990769,0.4620648732595207,0.7482654203113756,95,0,0.12594432442143827
MGST3,8227,GST-3,ENSG00000143198,0.0007885496303873,0.3925216153121986,0.6949529034203732,103,0,0.1580446263130569
PGAP3,10436,AGLA546,ENSG00000161395,0.000788257146875,0.6083559114730572,0.8362778096344131,12,0,0.07764942692821256
SPATA20,132,TISP78,ENSG00000006282,0.0007881874387914,0.4687348286605249,0.7523689101091275,11,0,0.12356915895767394
SAP30L,11198,SAP30L,ENSG00000164576,0.0007881712296913,0.4885068929839113,0.7650703188048955,29,0,0.11629864632945369
PFDN2,8237,PFDN2,ENSG00000143256,0.0007881155168568,0.6113302389362807,0.8372855261246489,81,0,0.07712641623053103
TUT1,9030,URLC6,ENSG00000149016,0.000788015127182,0.7778206832687283,0.9151485055070108,10,0,0.038508425180569655
IQCH,2822,NYDSP5,ENSG00000103599,0.000787948568662,0.7044598381349217,0.8795686611387288,6,0,0.055730252863978494
ZNF451,3983,ZATT,ENSG00000112200,0.0007877964221063,0.6168945861092852,0.840381075341315,61,0,0.07552373609399923
NUP58,7719,NUP58,ENSG00000139496,0.0007876872699311,0.3976408232338984,0.6997776463911564,94,0,0.15503993467967153
TUBGCP2,6218,SPC97,ENSG00000130640,0.0007872210572595,0.681661188214097,0.8699681783990162,46,0,0.06049663266696969
ACSL5,16415,ACS5,ENSG00000197142,0.0007870770417726,0.669508873745902,0.8648506534964842,26,0,0.06305888208691214
PEF1,10583,PEF1A,ENSG00000162517,0.0007866124312082,0.5387904346404659,0.7981611238850118,45,0,0.09790942926232898
RNF139,12675,TRC8,ENSG00000170881,0.0007864977233111,0.3280750042480875,0.6417466966037007,64,0,0.19263635818511546
PPP6R2,2213,PPP6R2,ENSG00000100239,0.0007863251062539,0.7651041122042374,0.90913735501666,39,0,0.0413704973948258
ZNF273,16646,HZF9,ENSG00000198039,0.0007862714784485,0.5725999822247556,0.817027555277973,14,0,0.08776329609504363
VIPAS39,9269,VPS16B,ENSG00000151445,0.0007860312859217,0.6872631201470984,0.8715458953550157,9,0,0.059709738129880396
IGSF11,8515,IGSF11,ENSG00000144847,0.0007859898938073,0.8936474619542675,0.9604406163891156,9,0,0.01752948220447121
ARL14EP,9370,ARL14EP,ENSG00000152219,0.0007858787264142,0.5474393039727856,0.8030240315265077,28,0,0.09527145770614381
AP2M1,10423,AP2M1,ENSG00000161203,0.0007858295447942,0.506036839657539,0.7764043311037827,82,0,0.10991205060306306
DMXL1,13130,DMXL1,ENSG00000172869,0.0007857447251295,0.3715262903261891,0.6778949628466324,39,0,0.16883759313885316
TSEN34,12679,SEN34L,ENSG00000170892,0.0007852682222922,0.8180422012752475,0.9321966923037968,24,0,0.03049244239974026
SASH3,5183,CXORF9,ENSG00000122122,0.0007852582136789,0.5374855783377682,0.7974415431447991,75,0,0.09830114328036348
LIMK1,3321,LIMK-1,ENSG00000106683,0.000785088373555,0.6617195232135293,0.8619820428285715,9,0,0.06450178148583746
C2orf69,14005,COXPD53,ENSG00000178074,0.0007847818104844,0.4947593801658745,0.7691565530820663,19,0,0.11398525549130442
FANCF,14810,FANCF,ENSG00000183161,0.0007846944711425,0.930709829304587,0.9752292667982756,11,0,0.010893273941898263
FKBP8,3151,FKBP8,ENSG00000105701,0.0007845970238147,0.3056453325917677,0.6266438318500589,147,0,0.20297923079991909
MED16,13541,MED16,ENSG00000175221,0.0007842623669168,0.5442316782487742,0.8015647149451413,23,0,0.09606140879456788
CWC15,9158,ORF5,ENSG00000150316,0.0007840581238269,0.8096586919035658,0.9283335044534567,72,0,0.03229597515621438
RPL15,13449,RPYL10,ENSG00000174748,0.0007837098793707,0.2770892736465312,0.5974127303162277,345,0,0.22372552721701888
ZNF845,17600,ZNF845,ENSG00000213799,0.0007834189704486,0.7244064694069781,0.8895628431784971,7,0,0.05082336575702494
RTL6,15937,DJ1033E15.2,ENSG00000188636,0.0007831305265426,0.7452184685019148,0.8995203538308166,4,0,0.04598900524071966
ERCC4,13608,XFEPS,ENSG00000175595,0.0007828198946439,0.5859178485048859,0.8238700419693833,13,0,0.08414128891792715
RNMT,2542,CM1P,ENSG00000101654,0.000781646322297,0.2526356370299896,0.5724661525506048,92,0,0.24225018618468033
LSM6,11091,YDR378C,ENSG00000164167,0.0007811626419425,0.8704888611588393,0.9516220846590184,48,0,0.021535487679063405
SLC31A2,7249,CTR2,ENSG00000136867,0.0007811032590411,0.7189902565294658,0.8866497762752245,42,0,0.05224789117919917
GPR137,13206,GPR137A,ENSG00000173264,0.000780772949968,0.655470989300259,0.8582711931814062,14,0,0.06637546379140521
SPATA1,5212,SPATA1,ENSG00000122432,0.0007807672023773,0.963555671061136,0.9899000078082988,5,0,0.0044086723219459245
EPS15,1665,MLLT5,ENSG00000085832,0.0007804302309734,0.3484371830418211,0.661598190282777,138,0,0.17940569141088866
NR3C1,4164,NR3C1,ENSG00000113580,0.0007799824668189,0.2181225978423051,0.531363717082176,177,0,0.27460810368744043
ME2,1555,ME2,ENSG00000082212,0.0007799211325067,0.6506346890462684,0.8556498242859477,66,0,0.06770393449971505
ARID2,16040,CSS6,ENSG00000189079,0.0007798553154032,0.3778472612257378,0.6849495923305952,93,0,0.1643413884757376
PPP1R15A,1707,GADD34,ENSG00000087074,0.0007798278852114,0.0198917919546252,0.1182815047049774,315,0,0.9270831592819366
RBM26,7767,ARRS2,ENSG00000139746,0.000779817905277,0.5036263766495547,0.7744593434147159,80,0,0.11100137634776988
CHTOP,10351,SRAG-3,ENSG00000160679,0.0007797040045261,0.4427774925410348,0.7358483790730872,40,0,0.13321166244974153
CYRIB,9510,CYRI-B,ENSG00000153310,0.000779526715247,0.479375867819318,0.7590539163004416,151,0,0.11972737467087984
CCDC57,13687,CCDC57,ENSG00000176155,0.0007792919874191,0.4980707037480195,0.771454898240894,45,0,0.11268945912470273
CLN6,6012,CLN6A,ENSG00000128973,0.0007792554403606,0.54646335081671,0.8027573922127178,19,0,0.09541568653080174
CAAP1,4969,C9ORF82,ENSG00000120159,0.0007791000193563,0.4796488239015262,0.7592844427437464,29,0,0.11959549844917605
NDRG2,11491,NDRG2,ENSG00000165795,0.0007787514477968,0.8777929604727039,0.9546343874989528,4,0,0.020162925687290667
ARSB,4124,MPS6,ENSG00000113273,0.000778679770452,0.5668434401425069,0.8145902308757523,27,0,0.0890608025758181
THBS3,12322,TSP3,ENSG00000169231,0.0007785775444724,0.7275810680353345,0.8910871063118021,11,0,0.050079840360982376
TRIM4,8763,TRIM4,ENSG00000146833,0.0007779498426419,0.3211550199922669,0.6371268979094887,53,0,0.19577405970044498
SMIM27,18172,TOPORS-AS1,ENSG00000235453,0.0007779194662968,0.6276719560262403,0.8460846020276546,48,0,0.0725862086433205
OTUB1,11982,OTUB1,ENSG00000167770,0.0007779006238864,0.4776940430576886,0.7577925577782463,92,0,0.12044966421240048
ZNF594,14380,ZNF594,ENSG00000180626,0.0007777948464666,0.5772750130089641,0.8192470334366547,7,0,0.08658512256007996
ZNF23,11874,ZNF359,ENSG00000167377,0.0007776077836751,0.7863538548856845,0.9180540632903336,8,0,0.03713174287575875
BSG,13002,5F7,ENSG00000172270,0.0007775400718339,0.5497968530287651,0.8041284021661712,139,0,0.09467459814233685
CHCHD10,18563,FTDALS2,ENSG00000250479,0.0007775233110837,0.4377303227745002,0.7314884649240375,114,0,0.13579251801349987
LCMT1,17371,LCMT1,ENSG00000205629,0.0007774757319375,0.4380248317697173,0.7315670498162667,38,0,0.1357458636183042
MIGA1,14365,FAM73A,ENSG00000180488,0.000777468085289,0.6518061340807734,0.8562176971140933,24,0,0.06741580000139692
MAPK14,3960,PRKM14,ENSG00000112062,0.0007772580632623,0.4865462801880802,0.7644401576487898,53,0,0.11665650661547945
ZDHHC4,7143,ZNF374,ENSG00000136247,0.0007764560480912,0.7481452561785303,0.9013135935243144,6,0,0.045124078896818735
KDELR1,3087,PM23,ENSG00000105438,0.000776292885294,0.3440399098301046,0.6570935249457088,101,0,0.18237281236237443
UTP14A,9867,NYCO16,ENSG00000156697,0.0007762864232063,0.4858065307127366,0.763848683646045,25,0,0.11699266546381433
SDHAF2,12033,PGL2,ENSG00000167985,0.0007758498962583,0.443545280551671,0.7363694214360166,58,0,0.13290425435777609
CXCR6,12989,BONZO,ENSG00000172215,0.000775819761796,0.3997027387109213,0.701335326640548,111,0,0.15407428490180053
DECR1,2880,DECR1,ENSG00000104325,0.0007756455393319,0.2090832026601092,0.5211992591450443,89,0,0.2829962102837964
MTO1,6940,COXPD10,ENSG00000135297,0.0007755758338852,0.7397846947285999,0.8977593449180519,38,0,0.046840065538874875
OPA1,16886,MGM1,ENSG00000198836,0.0007752317347024,0.3490848932924847,0.6622409428289139,38,0,0.17898397264012728
IRAK4,16636,NY-REN-64,ENSG00000198001,0.0007749362676231,0.6891153671992138,0.8720879277703262,54,0,0.05943972536522449
KIDINS220,6779,ARMS,ENSG00000134313,0.000774825278383,0.4751999606057199,0.7562663661950743,52,0,0.1213252137658531
RNFT1,16029,RNFT1,ENSG00000189050,0.0007747987454587,0.623509282587642,0.8441359366731541,22,0,0.07358761049132918
ATOSA,618,KIAA1370,ENSG00000047346,0.000774620077278,0.3714611883365022,0.6778949628466324,79,0,0.16883759313885316
RBM39,6303,RBM39,ENSG00000131051,0.0007741071472099,0.1876043735502398,0.4915721155736526,277,0,0.3084127604396896
EEF2KMT,4810,EFM3,ENSG00000118894,0.0007738173007965,0.5882550363090362,0.8246014236252127,11,0,0.08375591975047349
FOSB,5631,GOS3,ENSG00000125740,0.0007737739435237,0.0175430425339434,0.1090356601834014,321,0,0.9624314425357191
COX11,11607,MC4DN23,ENSG00000166260,0.0007736927696636,0.418371711599224,0.7169975975449662,49,0,0.14448229952705655
ACBD4,14504,ACBD4,ENSG00000181513,0.0007736774591299,0.6195754052737095,0.8419024254632858,13,0,0.07473823930607404
ERBIN,4079,HEL-S-78,ENSG00000112851,0.0007735756891114,0.6100822190703232,0.8367276940819708,56,0,0.07741585646195429
ZNF736,18142,ZNF736,ENSG00000234444,0.0007734514380756,0.5592491999582607,0.8096381261938386,19,0,0.09170904891616775
TRIM65,8030,4732463G12RIK,ENSG00000141569,0.0007733744569122,0.5527759146863926,0.8056174837202748,16,0,0.09387111718030194
PER2,6471,FASPS1,ENSG00000132326,0.0007732026278972,0.6900648198585937,0.8721857371772754,14,0,0.05939101960693158
C10orf105,17695,C10ORF105,ENSG00000214688,0.0007729281981786,0.8523692605708701,0.9464317549248756,3,0,0.023910696574034825
LANCL1,4381,LANCL1,ENSG00000115365,0.0007726028561592,0.867780997124058,0.950852162511854,14,0,0.02188700146040387
MON1B,2743,SRG1,ENSG00000103111,0.0007725825363939,0.5850799007541752,0.8233409054443713,22,0,0.08442030731718116
CCDC152,16906,CCDC152,ENSG00000198865,0.0007724165916442,0.8545889471270464,0.947292519903068,1,0,0.023515891996665296
TMPPE,15844,TMPPE,ENSG00000188167,0.0007722228765487,0.8525128970317255,0.9464607727879688,5,0,0.023897381187519773
TIMM10,6860,TIMM10,ENSG00000134809,0.0007720806381919,0.5899772668715724,0.8250531903415624,33,0,0.08351805202317845
ATR,13504,SCKL,ENSG00000175054,0.0007717389809457,0.3928609279955131,0.6952737709292266,57,0,0.15784415398208734
DBT,7472,BCKDH-E2,ENSG00000137992,0.000771515071392,0.8952516496970949,0.961061192707918,5,0,0.01724895904394089
PROSER2,8967,C10ORF47,ENSG00000148426,0.0007715120911598,0.5759919697299127,0.818619509467503,10,0,0.08691790939375754
ZNF638,1295,ZFP638,ENSG00000075292,0.0007714922411726,0.8195488443820949,0.9327062446336962,109,0,0.030255115548846117
BCAP31,15361,BCAP31,ENSG00000185825,0.0007714082630688,0.4586007400262887,0.7465860038463428,149,0,0.12692015599728035
MIER1,16684,MI-ER1,ENSG00000198160,0.0007708364523443,0.3036425204771448,0.6251548649964056,133,0,0.20401238476448572
RNF20,9755,BRE1A,ENSG00000155827,0.0007706720381975,0.5048432316524893,0.7752174028916702,20,0,0.11057648635075579
ATP2B4,789,PMCA4X,ENSG00000058668,0.0007705628066449,0.3556231347196358,0.6657025282974636,111,0,0.17671979362133222
RSL1D1,12823,PBK1,ENSG00000171490,0.0007702465864676,0.3839765153904348,0.6885473046410192,158,0,0.16206621744215696
OGFR,812,OGFR,ENSG00000060491,0.0007700628395807,0.5818978008540316,0.8214195460029643,59,0,0.08543496715045304
PLCXD2,18306,PLCXD2,ENSG00000240891,0.0007700147597413,0.5970178597318005,0.829243094665091,19,0,0.08131813628280404
ZNF827,9292,ZNF827,ENSG00000151612,0.0007698343080632,0.6884779066594606,0.8719044183317979,17,0,0.05953112156544551
TEC,7012,TEC,ENSG00000135605,0.0007693329825997,0.8821037225062501,0.9561055891093968,16,0,0.019494143042589538
DCAF5,7796,WDR22,ENSG00000139990,0.0007691701489781,0.49005137494326,0.766268471764989,63,0,0.11561904318946584
SMARCC1,13246,SRG3,ENSG00000173473,0.0007686657277313,0.653531726017522,0.8570501168162677,74,0,0.06699378155362166
PAM,8618,PHM,ENSG00000145730,0.000768586350926,0.7585539539782384,0.9064902676609424,58,0,0.042636854253346415
DHX34,6862,DDX34,ENSG00000134815,0.0007681701989734,0.579197280350874,0.8202358734828763,17,0,0.08606124051675854
MTCL1,12158,KIAA0802,ENSG00000168502,0.000767807662487,0.8050612050471081,0.926312027436319,5,0,0.03324269693824374
MFF,12259,MFF,ENSG00000168958,0.0007677530361847,0.4506154433104262,0.7408106819790228,88,0,0.13029276405412052
TMEM167A,13440,TMEM167,ENSG00000174695,0.0007676928171089,0.4833758027416936,0.7622546711177732,70,0,0.11789990558579268
KCTD13,13483,BACURD1,ENSG00000174943,0.0007673278450965,0.5581628575710107,0.8092970693459531,18,0,0.0918920322865352
MRPL28,1687,MAAT1,ENSG00000086504,0.0007670963632649,0.6190705798449847,0.8417117917372526,29,0,0.07483658864856452
AARS2,5494,MTALARS,ENSG00000124608,0.0007666551641055,0.6984849140461578,0.8757271888708023,14,0,0.05763116645852803
PPP1R11,17205,TCTEX5,ENSG00000204619,0.0007665566446488,0.5509112745098007,0.8049044763872729,114,0,0.0942556573209273
PGM1,1469,GSD14,ENSG00000079739,0.000766555040047,0.4893106446844446,0.7658619839119727,29,0,0.11584948758147387
UBIAD1,5071,SCCD,ENSG00000120942,0.000766230835801,0.4384675864231537,0.7321923254335807,21,0,0.13537482754314464
C19orf44,3008,C19ORF44,ENSG00000105072,0.0007660612463951,0.8082346693162294,0.9276940057564308,2,0,0.03259524956326418
CCL5,19277,CCL5,ENSG00000271503,0.0007656727868475,0.4945303245059782,0.7691565530820663,152,0,0.11398525549130442
FDPS,10364,FDPS,ENSG00000160752,0.0007654826343059,0.4245624603287243,0.7220326167477068,50,0,0.14144318338106127
ENTPD6,16520,NTPDASE-6,ENSG00000197586,0.000765399262309,0.5652623555211849,0.8140469758807318,20,0,0.08935053273103666
FCF1,4879,BKA,ENSG00000119616,0.0007652125188282,0.6574408533228043,0.8596500730444336,35,0,0.06567829558458226
GNAI3,912,ARCND1,ENSG00000065135,0.0007648512721061,0.3210849030905364,0.6371268979094887,100,0,0.19577405970044498
CHAC2,8379,GCG1,ENSG00000143942,0.0007644826546311,0.8177707579910571,0.9321455079644738,8,0,0.03051628896195422
GSDMD,2911,DFNA5L,ENSG00000104518,0.0007642530836164,0.5021203411546356,0.7736650406320458,64,0,0.11144702703229967
DOCK5,8851,DOCK5,ENSG00000147459,0.0007639867918831,0.6988753877274134,0.8757506379832136,7,0,0.05761953762718315
RSAD1,7169,HEMW,ENSG00000136444,0.0007637785031245,0.7186171268989374,0.8863016880994804,26,0,0.052418423513469384
PROK2,10821,PROK2,ENSG00000163421,0.0007637270515964,0.6629762302658055,0.8626707540529285,31,0,0.0641549250045759
AKIRIN2,6951,AKIRIN2,ENSG00000135334,0.0007636876482712,0.1437243989729049,0.4234235456948662,171,0,0.3732249954402936
ZFAND3,9860,TEX27,ENSG00000156639,0.0007636125103153,0.3427124150533751,0.6562220220661246,116,0,0.1829491992756086
CCM2,7152,CCM2,ENSG00000136280,0.0007635692870894,0.5194814231457797,0.7831337615288576,43,0,0.10616405284313077
BEX4,2655,BEXL1,ENSG00000102409,0.0007633908706552,0.538464659167947,0.798042439655428,34,0,0.09797401238602263
HYLS1,16722,HYLS1,ENSG00000198331,0.0007633770054036,0.6899904290890762,0.8721857371772754,11,0,0.05939101960693158
MED17,585,MED17,ENSG00000042429,0.0007631768913645,0.4884022834909333,0.7650703188048955,38,0,0.11629864632945369
ERG28,6707,C14ORF1,ENSG00000133935,0.0007631603967059,0.3292116940201106,0.642992528043291,55,0,0.1917940738073833
GIN1,8616,ZH2C2,ENSG00000145723,0.0007629262713285,0.8368821701159932,0.9395386859829482,13,0,0.027085332899251687
SEL1L3,1920,SEL-1L3,ENSG00000091490,0.0007627464153549,0.5126790486501215,0.7799801011499007,33,0,0.10791647688776351
TOMM40,6145,TOM40,ENSG00000130204,0.0007626027674288,0.4370970846481518,0.7314244063486562,37,0,0.13583055211159384
UFC1,8231,UFC1,ENSG00000143222,0.0007625013405894,0.3263548371359028,0.6397659315287032,162,0,0.19397889045233646
PTCD2,671,PTCD2,ENSG00000049883,0.0007617572943369,0.9251027065915904,0.973102341756394,3,0,0.011841482318741783
RIC1,3356,BA207C16.1,ENSG00000107036,0.000761410078177,0.7295402506558832,0.8917458953155669,52,0,0.049758881031830925
ABCD1,2587,ALDP,ENSG00000101986,0.0007611273654869,0.9235827950565876,0.972592860109994,14,0,0.01206892295025212
PI16,11191,PSPBP,ENSG00000164530,0.0007610581815242,0.802082768122771,0.9253937043553928,2,0,0.03367345942118057
MRNIP,10407,C5ORF45,ENSG00000161010,0.0007608390667221,0.4477814543318318,0.7394435766290804,22,0,0.13109495931890977
MRPS12,5975,US12M,ENSG00000128626,0.0007603956529727,0.502832427050953,0.7741661648747582,26,0,0.111165813550897
MRPS18C,10793,S18MT-C,ENSG00000163319,0.0007602518727613,0.6821578506855428,0.8700843762495806,43,0,0.06043862972303639
TGFBRAP1,7085,VPS3,ENSG00000135966,0.0007600889486425,0.7427898496291616,0.8988091322065588,17,0,0.046332523650808435
CCDC39,19888,CCDC39,ENSG00000284862,0.0007600203156471,0.8046116260403492,0.926312027436319,5,0,0.03324269693824374
BAHD1,7833,BAHD1,ENSG00000140320,0.0007598261748041,0.7056774733397333,0.8801653927317964,7,0,0.05543571148437608
PWWP2A,12529,MST101,ENSG00000170234,0.0007592111825942,0.5180760055926958,0.7827621916364248,35,0,0.10637015945784865
RPE,16551,RPE2-1,ENSG00000197713,0.0007591525713602,0.4901380392712297,0.766268471764989,15,0,0.11561904318946584
ZBTB39,11754,ZBTB39,ENSG00000166860,0.0007591197888056,0.8407642709174032,0.9408398978330674,3,0,0.026484273919576258
NFKBIA,2387,IKBA,ENSG00000100906,0.0007587136271743,0.0215864996612384,0.1257812262769307,343,0,0.9003841755264709
SLC3A2,12042,4T2HC,ENSG00000168003,0.0007585723299619,0.2341452227162163,0.5492838367145428,172,0,0.26020318038691087
FHIP2B,10121,FAM160B2,ENSG00000158863,0.0007582521066069,0.5530621411387531,0.805815301966654,24,0,0.09376448986823915
ORC3,6952,ORC3,ENSG00000135336,0.0007582183640736,0.4822770333392863,0.7617558628363447,26,0,0.11818419455501063
FAM219B,14103,FAM219B,ENSG00000178761,0.0007581322600967,0.592859166423684,0.827221995209281,19,0,0.08237792653371301
UQCC6,17272,BRAWNIN,ENSG00000204954,0.0007577095003355,0.6730829089088859,0.8662275857618834,21,0,0.06236798990495176
SNAPC3,11306,PTFBETA,ENSG00000164975,0.0007575859626134,0.6030194315580226,0.8331098917388489,15,0,0.07929770900373856
MAEA,1862,GID9,ENSG00000090316,0.0007573999464511,0.6158669898405582,0.8399808574890465,44,0,0.0757306110590768
PPP1R12A,784,MBS,ENSG00000058272,0.0007571443153993,0.3201925319236883,0.6368316784999178,137,0,0.1959753412259146
PEX10,10003,PBD6B,ENSG00000157911,0.0007569026201963,0.8455645669838017,0.9435779507236376,8,0,0.025222216144789512
NETO2,12758,NEOT2,ENSG00000171208,0.0007563332716623,0.901966704818562,0.962689276231712,9,0,0.016513865932140236
TMEM168,8758,TMEM168,ENSG00000146802,0.0007561225640146,0.8764591687628293,0.9541534767025556,19,0,0.020381762901733626
HIBADH,3225,NS5ATP1,ENSG00000106049,0.0007559781273206,0.7444892141036339,0.8991210695037726,24,0,0.046181825199767115
SRSF2,10444,SFRS2A,ENSG00000161547,0.000755894816283,0.4538850913286085,0.7434678198250884,198,0,0.12873782468721479
ISG15,15719,IMD38,ENSG00000187608,0.0007558782953162,0.3791364946844137,0.6858491972832075,86,0,0.16377136532447611
LONP1,16194,CODASS,ENSG00000196365,0.000755869783461,0.6931236943846091,0.8734598309207788,8,0,0.05875706275956424
TNIP2,12236,ABIN2,ENSG00000168884,0.0007558224722743,0.3536180222474058,0.665332702737422,40,0,0.17696112938823158
PRR3,17189,CAT56,ENSG00000204576,0.000755768842422,0.5054057996020425,0.7758587597388579,26,0,0.11021733215543059
TSPAN31,6984,TSPAN31,ENSG00000135452,0.000755342344443,0.5429928868030647,0.800731317099149,36,0,0.09651318563373479
GIMAP2,3300,IMAP2,ENSG00000106560,0.000755196546807,0.6831818960446956,0.8704574568402909,51,0,0.06025244994700139
APPL1,9956,APPL1,ENSG00000157500,0.0007550393541653,0.3969277450248593,0.6991892543653506,66,0,0.1554052548669224
DNAJB12,9000,DNAJB12,ENSG00000148719,0.0007549168711358,0.6837498232962371,0.8706309757234654,22,0,0.06016588536784645
XKR6,12713,C8ORF5,ENSG00000171044,0.0007548104314243,0.926573533020877,0.973482603465461,34,0,0.011671805095630634
KLHDC4,2933,KLHDC4,ENSG00000104731,0.0007546493275599,0.6100269767502468,0.8367276940819708,22,0,0.07741585646195429
RABL3,8513,PNCA5,ENSG00000144840,0.0007537594437599,0.4940942848840451,0.7688290060459697,25,0,0.11417024015731374
DDB1,12034,XAP1,ENSG00000167986,0.0007535841029423,0.4119446799645281,0.7119063823065082,52,0,0.14757711355538017
LIPT2,13594,LIPT2,ENSG00000175536,0.0007535070180892,0.7630602655450397,0.9076543800646262,4,0,0.042079492233443566
MRPL58,12006,MRP-L58,ENSG00000167862,0.0007534064352512,0.7892792960850181,0.9189515972931585,18,0,0.03670736302312376
MRPL10,10142,L10MT,ENSG00000159111,0.0007533608720852,0.4521485020468246,0.7419641906863998,65,0,0.12961705450881406
ABCA2,3382,IDPOGSA,ENSG00000107331,0.0007526744157075,0.9715074742000812,0.9920224071836572,12,0,0.0034785181620370365
MKRN2OS,17930,MKRN2OS,ENSG00000225526,0.0007526665925979,0.7423254287323375,0.8986696403945779,5,0,0.046399929759029616
